Frame number,1338
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
1.255,19.1245,-28.1109,337.34,215.553,965.923,0,-16.7062,34.045,309.919,208.747,1429.77,0
1.26,19.1988,-26.6147,349.482,216.271,965.613,0,-16.8767,33.8754,316.775,208.836,1430.39,0
1.265,19.3607,-25.4809,362.848,215.728,965.346,0,-17.3852,33.0545,323.293,209.492,1428.66,0
1.27,18.3088,-24.2834,376.176,216.46,965.726,0,-17.9536,32.5446,332.627,209.712,1428.23,0
1.275,17.5842,-22.8748,389.727,216.875,965.279,0,-18.8092,32.7003,340.856,209.582,1428.58,0
1.28,17.1487,-21.5156,402.222,216.269,965.441,0,-18.8517,32.4038,350.068,210.319,1428.01,0
1.285,16.1342,-19.7396,416.158,216.69,965.126,0,-19.1739,31.9061,361.169,210.073,1428.08,0
1.29,15.9495,-17.6593,425.603,216.434,964.387,0,-19.236,31.7519,369.324,210.189,1428.62,0
1.295,16.9026,-15.1804,434.848,216.049,963.834,0,-19.1084,31.0089,378.403,209.887,1427.82,0
1.3,17.6607,-12.1592,441.647,215.228,963.961,0,-19.1786,30.3887,385.728,210.104,1427.46,0
1.305,18.7058,-9.20964,448.779,214.162,963.96,0,-18.0647,29.0433,393.131,209.914,1427.23,0
1.31,19.3629,-6.35367,454.867,213.16,963.182,0,-17.9511,27.8848,400.15,209.907,1427.63,0
1.315,20.0897,-4.04089,461.505,212.565,963.02,0,-16.2079,27.1894,403.903,210.18,1426.48,0
1.32,20.5227,-0.695724,465.987,211.648,963.054,0,-15.9168,25.4764,409.896,210.012,1426.46,0
1.325,21.1778,1.9081,468.606,210.75,961.706,0,-15.5749,23.8076,412.331,209.589,1426.75,0
1.33,21.1038,5.87601,472.043,209.686,962.37,0,-14.0607,20.1851,415.24,208.708,1426.89,0
1.335,21.3512,8.70055,471.47,208.518,961.26,0,-12.2041,17.3729,415.66,207.682,1427.13,0
1.34,22.0592,11.1925,470.267,207.424,960.883,0,-10.4986,13.7155,415.903,207.338,1427.34,0
1.345,22.7767,15.0358,468.952,206.075,959.823,0,-8.3304,10.836,414.374,206.102,1428.49,0
1.35,22.7286,19.1056,464.827,204.323,960.087,0,-6.48005,7.8023,411.795,205.545,1427.27,0
1.355,23.9529,21.8412,460.96,202.642,959.511,0,-4.63545,5.31982,409.169,204.625,1428.08,0
1.36,23.7647,25.4971,455.681,201.639,959.318,0,-3.92423,1.99784,404.119,203.916,1427.71,0
1.365,23.7717,27.9371,449.789,200.692,958.448,0,-2.01351,-1.51003,403.408,203.29,1428.81,0
1.37,23.0216,30.0548,446.236,200.023,958.117,0,-0.746702,-4.83853,398.314,202.997,1428.77,0
1.375,22.096,32.6563,439.886,198.644,958.026,0,0.864226,-7.8081,394.328,202.051,1428.87,0
1.38,21.102,34.6724,434.402,197.82,957.571,0,1.46334,-11.0137,392.236,201.328,1429.28,0
1.385,20.4696,36.8201,428.011,197.093,957.55,0,2.00955,-14.1818,385.591,200.732,1429.46,0
1.39,18.8762,37.5711,420.998,196.508,956.777,0,2.77617,-16.4895,381.936,200.486,1430.07,0
1.395,17.425,40.029,415.152,195.895,956.005,0,2.94351,-18.6507,377.598,199.375,1430.37,0
1.4,15.5979,41.2018,408.197,195.465,955.472,0,3.61975,-21.6491,372.643,199.529,1430.97,0
1.405,14.8194,42.8426,403.048,194.963,955.321,0,4.08144,-23.4288,366.97,198.535,1431.04,0
1.41,13.6297,44.0803,395.844,194.753,955.076,0,4.4294,-25.6685,363.514,198.922,1431.42,0
1.415,13.0537,45.5433,389.608,194.68,954.958,0,4.68722,-27.7891,358.842,198.231,1431.32,0
1.42,11.0207,46.1234,384.971,194.434,955.452,0,4.77633,-29.8599,354.552,198.493,1431.58,0
1.425,9.87845,46.3078,379.548,194.544,954.973,0,4.47108,-32.4513,351.786,198.692,1432.55,0
1.43,8.90573,46.9955,375.142,194.595,955.064,0,4.27093,-33.9651,348.627,198.907,1432.99,0
1.435,7.68524,47.5119,371.605,195.575,955.437,0,3.87774,-35.4832,344.973,198.332,1433.76,0
1.44,6.18592,48.1188,365.024,196.215,956.045,0,3.87604,-37.1958,340.138,198.912,1433.34,0
1.445,4.78915,48.0444,363.184,196.218,955.933,0,3.10506,-39.0432,336.611,199.286,1433.86,0
1.45,3.63138,48.1364,359.214,197.247,955.771,0,2.95834,-40.0746,331.837,199.133,1433.28,0
1.455,2.84663,47.9819,353.275,197.727,956.52,0,2.38474,-41.6487,330.837,199.559,1433.62,0
1.46,1.98154,48.2927,349.913,198.723,955.822,0,1.00381,-42.7884,328.908,200.448,1433.57,0
1.465,0.233418,48.2344,346.811,199.517,956.758,0,0.00735751,-44.4201,325.696,200.629,1433.91,0
1.47,-0.95199,47.8283,343.189,199.66,956.709,0,-0.328075,-45.1798,322.497,200.864,1434.93,0
1.475,-2.05422,48.5361,338.235,201.116,957.394,0,-0.633385,-46.7231,318.986,201.875,1434.47,0
1.48,-3.16782,48.2442,333.135,201.883,957.225,0,-1.30529,-47.7893,314.95,202.073,1434.56,0
1.485,-2.90023,48.7253,327.345,202.368,958.194,0,-1.58482,-49.3503,312.511,201.751,1435.58,0
1.49,-2.98261,48.9912,322.715,202.928,958.333,0,-2.22666,-49.8451,313.138,202.372,1435.15,0
1.495,-2.27401,48.9836,320.444,203.515,957.926,0,-2.50177,-50.4518,309.803,203.445,1435.66,0
1.5,-1.85406,48.7536,314.603,204.447,959.152,0,-2.51097,-51.6235,306.942,203.53,1434.77,0
1.505,-1.87015,47.5891,312.037,206.035,959.451,0,-2.9776,-51.8812,303.239,204.007,1434.02,0
1.51,-2.19966,46.4332,305.976,207.427,959.606,0,-2.9478,-52.2341,300.423,205.243,1434.63,0
1.515,-3.25405,46.4991,305.477,208.159,961.131,0,-2.71207,-52.8535,298.964,205.147,1434.32,0
1.52,-3.24677,45.8307,301.364,209.292,962.29,0,-3.17864,-53.7332,292.826,205.988,1433.66,0
1.525,-3.58939,45.6389,297.623,210.939,962.215,0,-2.7374,-53.8169,291.377,207.328,1433.08,0
1.53,-4.49722,45.4353,293.038,212.51,963.936,0,-3.39526,-54.3332,287.811,207.905,1433.12,0
1.535,-5.24698,45.0396,289.488,213.277,964.133,0,-3.37935,-54.2541,285.034,209.122,1432.96,0
1.54,-3.97778,44.99,289.862,214.87,965.016,0,-3.41758,-54.3523,283.962,209.589,1432.36,0
1.545,-4.46381,44.7748,286.437,216.414,965.181,0,-2.88465,-54.6143,280.673,211.17,1431.43,0
1.55,-3.90544,45.3521,283.039,217.428,965.322,0,-3.06214,-54.6801,278.567,211.283,1431.01,0
1.555,-3.60383,45.0544,279.837,218.097,966.219,0,-3.20232,-53.7805,276.418,211.969,1431.16,0
1.56,-3.65695,45.0789,276.216,219.662,967.511,0,-2.87152,-53.4209,273.358,212.594,1430.78,0
1.565,-3.05628,45.0116,272.868,220.13,967.935,0,-2.82392,-52.9302,270.839,212.357,1430,0
1.57,-2.86279,45.3035,269.97,220.411,967.728,0,-2.45003,-52.6878,265.609,213.741,1429.32,0
1.575,-2.14966,44.8119,266.486,221.16,967.835,0,-2.47867,-52.0022,262.445,214.214,1429.64,0
1.58,-0.361736,44.9652,260.027,221.617,968.585,0,-2.63934,-51.3416,257.692,215.001,1428.99,0
1.585,-0.147981,44.4966,254.633,222.483,968.825,0,-2.99728,-50.9933,254.752,215.733,1427.73,0
1.59,0.562757,44.6493,250.779,222.882,969.16,0,-3.10624,-50.4445,252.016,217.335,1426.88,0
1.595,0.434072,43.9713,247.192,223.105,970.357,0,-3.47832,-50.882,247.884,218.871,1427.25,0
1.6,0.64555,43.3267,243.274,224.637,970.351,0,-4.10158,-49.595,244.906,220.288,1426.07,0
1.605,0.346817,42.9775,238.571,226.894,971.701,0,-4.40444,-49.6264,242.049,221.298,1426.07,0
1.61,-0.313206,42.7435,235.761,227.256,971.975,0,-4.42548,-49.0434,237.313,222.132,1425.19,0
1.615,-1.19475,42.101,232.374,228.707,971.461,0,-3.88721,-48.6627,236.086,221.756,1424.85,0
1.62,-1.94201,41.231,228.6,229.811,973.886,0,-3.50683,-48.9122,231.089,223.206,1424.38,0
1.625,-1.82014,41.7147,225.371,230.33,972.211,0,-3.34658,-48.7427,228.73,223.455,1424.03,0
1.63,-2.3339,42.2366,221.599,231.371,972.922,0,-2.73968,-48.6808,226.68,223.681,1425.4,0
1.635,-2.12868,41.7417,220.182,230.698,972.34,0,-1.46529,-48.6996,223.87,222.594,1424.05,0
1.64,-2.18384,42.2795,214.391,231.37,972.978,0,-0.373578,-49.2673,220.893,223.719,1424.16,0
1.645,-1.91434,42.3124,210.998,230.955,972.832,0,0.485192,-50.162,219.639,223.922,1424.37,0
1.65,-1.71224,42.6896,208.267,232.271,973.29,0,0.483447,-50.5511,220.324,224.128,1425.01,0
1.655,-1.67386,43.1117,205.199,232.599,974.599,0,0.757291,-50.7305,219.299,224.987,1423.61,0
1.66,-1.93566,43.0009,201.52,232.723,973.526,0,0.658173,-50.8691,218.177,224.675,1422.75,0
1.665,-2.31597,42.6528,198.292,234.749,974.047,0,0.495274,-50.9036,217.526,225.548,1422.9,0
1.67,-2.63148,42.8503,197.21,233.679,975.173,0,0.00523525,-50.5144,212.614,226.897,1421.22,0
1.675,-2.84073,42.2443,194.594,235.27,974.409,0,0.732462,-50.295,210.711,227.581,1421.71,0
1.68,-3.04571,42.155,193.581,235.66,974.657,0,0.555447,-49.5643,209.906,227.884,1421.74,0
1.685,-3.42367,41.9947,190.437,235.136,975.298,0,-0.0178559,-49.0759,205.437,229.276,1421.08,0
1.69,-3.09696,42.1272,189.504,236.147,975.662,0,-0.559917,-49.1456,204.412,229.883,1420.95,0
1.695,-3.41865,41.8557,185.779,236.589,976.302,0,-0.592805,-48.608,201.003,229.797,1419.74,0
1.7,-3.47532,41.6709,186.081,236.623,975.66,0,-0.602031,-48.4968,201.298,230.966,1420.36,0
1.705,-2.86811,41.7306,183.959,236.615,976.812,0,-1.28247,-48.1577,198.44,232.134,1420.45,0
1.71,-2.99434,42.2558,183.687,238.07,975.791,0,-1.53083,-48.2454,198.667,231.975,1420.61,0
1.715,-3.2343,41.6263,182.041,238.207,976.467,0,-1.22791,-47.6648,196.592,232.104,1420.05,0
1.72,-3.18862,41.8445,179.099,238.398,975.231,0,-1.31412,-48.1349,194.067,231.7,1419.62,0
1.725,-3.66909,40.9349,176.668,239.489,976.069,0,-1.10845,-47.6736,190.522,231.725,1421.76,0
1.73,-3.43337,40.0912,172.951,238.91,975.634,0,-1.08152,-47.3526,187.907,231.854,1420.97,0
1.735,-3.66733,40.1673,167.917,240.651,975.287,0,-0.271896,-46.7522,184.32,231.332,1422.54,0
1.74,-3.92475,38.9999,165.009,239.469,977.587,0,-0.139808,-46.3819,179.028,230.553,1419.61,0
1.745,-3.66511,37.988,161.601,240.63,975.047,0,-0.396088,-46.1798,176.367,231.849,1422.02,0
1.75,-4.84358,37.327,156.291,241.129,978.265,0,-1.05759,-45.467,173.945,231.427,1423.02,0
1.755,-4.87293,35.7274,155.038,240.04,975.929,0,-0.885945,-44.6138,167.922,232.284,1421.36,0
1.76,-5.58436,34.8794,152.67,240.074,974.381,0,-1.72022,-43.7602,165.446,231.844,1421.8,0
1.765,-5.59453,34.7073,146.656,239.845,978.638,0,-2.20848,-43.0381,162.755,233.759,1420.76,0
1.77,-6.38289,34.2536,145.933,240.288,974.001,0,-3.47594,-42.1803,159.164,233.96,1420.71,0
1.775,-6.27956,33.425,145.77,239.496,972.866,0,-4.09021,-41.0735,158.448,235.188,1422.72,0
1.78,-6.7982,33.0941,142.834,239.191,974.178,0,-4.81683,-40.3327,155.135,235.32,1420,0
1.785,-6.88777,32.9112,143.521,238.918,973.7,0,-4.92113,-39.1757,153.651,236.079,1420.89,0
1.79,-7.37488,33.1013,144.343,238.249,975.143,0,-5.81427,-37.783,151.917,235.134,1418.39,0
1.795,-6.97813,33.0899,145.602,236.674,974.48,0,-6.23278,-37.6355,151.692,235.644,1419.43,0
1.8,-6.91838,33.0587,145.696,236.589,973.073,0,-6.31567,-36.9725,151.257,236.088,1421.58,0
1.805,-6.6029,33.3351,145.854,234.78,973.498,0,-6.49302,-37.0524,152.62,235.492,1419.41,0
1.81,-5.97014,33.2968,148.061,235.442,972.91,0,-6.85553,-36.6436,152.079,235.89,1419.64,0
1.815,-5.19505,33.2885,149.114,236.007,973.25,0,-6.59271,-36.7966,152.276,235.488,1420.45,0
1.82,-5.07661,34.0663,149.418,234.591,972.968,0,-7.30547,-35.9558,154.024,235.302,1420.65,0
1.825,-5.17286,33.9081,150.285,234.623,972.959,0,-7.18807,-35.8708,153.471,236.703,1420.39,0
1.83,-4.59423,34.0534,151.02,231.903,972.082,0,-7.57871,-35.9228,152.607,235.495,1423.03,0
1.835,-4.67888,34.5566,153.67,231.026,970.901,0,-7.35215,-35.2262,150.595,236.204,1421.08,0
1.84,-4.04317,34.8844,154.831,230.964,970.749,0,-7.6794,-35.5993,152.378,234.605,1422.62,0
1.845,-4.25497,34.7482,157.622,230.641,969.349,0,-7.44531,-35.1763,154.161,234.937,1422.94,0
1.85,-4.36625,34.0849,158.036,228.411,970.683,0,-7.80769,-35.3195,155.937,233.647,1422.86,0
1.855,-5.27212,34.049,159.605,227.917,969.453,0,-7.85951,-34.6398,153.433,235.068,1422.68,0
1.86,-5.2096,33.3821,162.579,227.009,968.706,0,-8.32715,-33.7213,154.828,232.583,1424.06,0
1.865,-5.51746,32.7783,165.957,227.767,968.476,0,-8.42809,-32.826,157.059,233.388,1424.33,0
1.87,-6.23271,32.6291,166.411,228.104,969.147,0,-9.02367,-31.9594,158.971,234.622,1425.17,0
1.875,-7.32357,31.5083,169.076,227.007,968.402,0,-9.94831,-31.9602,161.595,233.681,1424.07,0
1.88,-7.43247,31.6689,170.686,226.325,968.234,0,-9.85801,-31.3615,165.448,233.122,1424.44,0
1.885,-8.12636,32.1925,176.966,225.796,968.737,0,-10.4915,-31.2488,170.273,232.226,1422.6,0
1.89,-7.35302,33.3053,181.817,225.677,967.186,0,-10.5825,-31.4635,175.634,233.208,1422.97,0
1.895,-6.97233,34.8999,187.843,225.376,967.968,0,-11.1528,-32.1094,181.03,232.16,1424.11,0
1.9,-6.75525,35.6719,193.375,224.723,967.679,0,-10.9253,-32.8131,186.978,232.125,1424.96,0
1.905,-7.17689,37.4086,202.253,224.283,966.855,0,-11.2146,-33.8542,193.002,232.895,1425.5,0
1.91,-6.1045,39.0585,207.391,224.795,967.515,0,-10.7485,-34.6937,198.618,232.63,1425.95,0
1.915,-5.56338,40.9069,215.857,223.946,966.244,0,-10.9315,-35.4597,202.204,232.917,1423.89,0
1.92,-5.22496,42.3952,225.094,223.629,966.462,0,-11.2675,-35.9206,206.8,232.569,1424.8,0
1.925,-5.37947,42.8652,231.018,222.751,965.753,0,-10.524,-37.0103,210.348,231.382,1425.73,0
1.93,-5.13065,44.0516,236.594,222.531,966.205,0,-9.71276,-38.1616,213.151,230.312,1425.23,0
1.935,-4.79551,44.6557,243.31,223.119,966.322,0,-9.28075,-39.8654,218.76,229.948,1428.09,0
1.94,-4.38698,46.058,249.506,221.391,966.012,0,-8.35826,-41.2081,222.147,229.803,1427.37,0
1.945,-4.56337,47.3781,252.716,221.93,966.024,0,-8.21005,-42.0988,225.203,228.345,1429.2,0
1.95,-4.3674,48.5518,258.151,221.923,966.213,0,-7.37691,-43.139,228.64,229.01,1428.5,0
1.955,-3.78655,50.6331,262.099,221.506,965.561,0,-7.794,-44.1013,233.82,227.851,1430.03,0
1.96,-3.34856,52.5384,268.61,221.329,964.436,0,-7.15284,-45.7405,237.626,228.066,1430.21,0
1.965,-2.73683,53.7764,272.085,221.217,964.772,0,-6.83341,-47.7626,240.701,227.42,1430.59,0
1.97,-3.02345,55.4548,274.495,220.636,964.588,0,-6.03374,-48.9315,243.72,226.43,1430.72,0
1.975,-3.24861,56.1999,276.999,220.536,965.363,0,-6.3452,-49.595,246.334,226.33,1431.13,0
1.98,-3.39991,57.0945,276.094,220.757,965.231,0,-5.85736,-50.3834,247.71,226.714,1430.45,0
1.985,-3.32232,58.4257,278.934,220.244,963.751,0,-5.84603,-51.1268,251.556,226.426,1431.7,0
1.99,-3.57282,58.9532,279.094,219.483,963.733,0,-5.82612,-51.4101,252.786,226.671,1432.29,0
1.995,-3.76732,59.2631,280.137,218.644,963.451,0,-5.47967,-51.7364,251.593,226.695,1431.6,0
2,-2.61325,60.6254,280.228,218.109,962.61,0,-5.67429,-51.8122,253.527,226.488,1432.3,0
2.005,-1.62564,60.393,278.829,216.487,963.755,0,-6.42997,-51.651,253.262,225.635,1432.09,0
2.01,-0.519205,60.2971,281.219,216.423,963.128,0,-6.43801,-51.8344,253.271,225.467,1433.09,0
2.015,-0.192849,60.656,279.114,215.527,962.22,0,-6.07335,-52.3583,252.809,225.148,1432.7,0
2.02,1.38802,60.5617,277.927,215.522,962.682,0,-4.52162,-53.382,251.516,225.183,1433.37,0
2.025,2.03163,59.7218,279.386,214.69,961.804,0,-3.47959,-53.5161,252.944,224.438,1434.3,0
2.03,1.75276,59.4218,277.627,214.287,961.715,0,-2.22507,-54.9597,251.481,224.541,1432.72,0
2.035,1.68212,58.5599,276.375,213.241,961.912,0,-1.37453,-55.5929,253.252,224.285,1433.8,0
2.04,1.37567,57.9794,275.243,213.063,960.991,0,-0.95128,-55.811,254.546,224.118,1433.98,0
2.045,1.66888,57.3711,275.613,212.976,961.633,0,-0.865177,-55.5213,255.347,223.837,1433.3,0
2.05,2.04516,57.5584,274.259,212.11,960.949,0,-0.847254,-54.8192,256.192,223.6,1433.68,0
2.055,3.29235,57.6353,272.014,211.704,961.217,0,-1.69203,-55.1291,255.87,223.517,1433.6,0
2.06,3.77276,58.4315,272.012,210.73,961.037,0,-1.94074,-54.256,255.31,223.818,1433.98,0
2.065,4.44357,58.5125,272.9,210.959,960.482,0,-2.48206,-54.6552,257.692,224.293,1434.2,0
2.07,5.06889,58.9915,273.484,210.299,960.84,0,-2.78164,-54.624,256.378,224.008,1433.05,0
2.075,4.7748,59.1707,272.719,210.963,961.377,0,-3.03095,-54.8325,258.684,224.182,1433.13,0
2.08,4.71648,59.181,273.464,211.18,961.235,0,-3.18959,-55.4294,258.084,224.411,1433.16,0
2.085,4.62076,58.2142,273.981,211.274,960.787,0,-3.12407,-55.7912,260.858,223.91,1432.97,0
2.09,3.94655,57.805,271.984,212.129,960.833,0,-3.0069,-56.0042,262.536,224.784,1433.14,0
2.095,2.86238,57.1183,271.303,211.775,961.148,0,-3.4626,-56.0044,265.343,224.761,1433.54,0
2.1,1.95475,56.8865,273.352,211.434,960.674,0,-3.3803,-57.0643,264.568,224.388,1433.32,0
2.105,1.1097,56.0394,272.197,211.737,961.355,0,-3.32705,-56.3532,267.454,224.949,1433.87,0
2.11,1.12382,56.0603,271.148,211.118,961.465,0,-3.03064,-56.6758,267.13,225.238,1433.29,0
2.115,1.96004,56.3293,272.257,211.174,961.141,0,-3.01093,-56.3556,266.808,224.377,1432.86,0
2.12,1.87645,56.1852,269.911,210.114,961.221,0,-2.90396,-56.617,270.537,224.167,1433.62,0
2.125,2.61092,56.831,268.933,210.164,961.024,0,-3.25224,-56.3542,270.062,224.519,1433.98,0
2.13,2.94822,56.7223,267.103,211.059,961.229,0,-3.03095,-57.2585,270.361,224.533,1433.67,0
2.135,2.99144,56.7868,265.988,209.518,961.331,0,-3.23873,-56.6436,269.567,224.634,1434.53,0
2.14,2.94447,57.1497,266.828,209.174,960.73,0,-3.9648,-56.9976,270.154,224.078,1434.6,0
2.145,2.4672,56.9779,266.72,209.793,960.242,0,-2.9364,-57.5427,268.459,224.536,1434.06,0
2.15,2.88456,56.8975,265.986,208.518,960.337,0,-2.81871,-57.9618,268.941,224.137,1433.97,0
2.155,2.19236,56.4816,262.507,208.47,960.547,0,-2.65388,-58.4554,270.365,224.097,1433.05,0
2.16,2.36558,56.7258,264.456,208.548,960.886,0,-2.14045,-57.802,270.844,223.923,1434.25,0
2.165,2.58573,56.2107,262.75,208.265,960.141,0,-2.48406,-57.8502,268.499,223.328,1433.76,0
2.17,2.6804,55.9164,261.419,207.479,959.759,0,-2.39793,-57.4008,271.568,223.704,1434.32,0
2.175,2.66844,55.5221,261.464,207.496,960.807,0,-1.75829,-57.9651,270.21,224.281,1434.34,0
2.18,2.66128,55.1316,261.309,207.466,960.689,0,-1.70047,-57.7224,269.768,223.698,1433.87,0
2.185,2.12666,55.0377,259.755,207.121,960.577,0,-1.5411,-57.0065,269.443,223.275,1433.64,0
2.19,3.15921,54.6916,256.856,206.957,960.838,0,-1.74082,-56.8644,269.947,223.145,1434.52,0
2.195,3.87839,54.2635,258.788,207.001,960.805,0,-1.52936,-57.0167,269.797,224.357,1433.67,0
2.2,4.0591,54.0251,257.02,207.45,961.512,0,-1.71694,-56.238,269.606,223.967,1433.43,0
2.205,3.77047,53.7431,255.271,205.83,961.364,0,-1.55783,-56.252,269.936,224.547,1433.77,0
2.21,3.53069,53.1198,254.188,205.251,960.883,0,-2.51471,-55.3828,269.187,223.759,1431.78,0
2.215,3.77227,52.425,253.262,206.329,961.571,0,-3.3766,-54.5637,270.659,223.818,1433.15,0
2.22,3.53196,52.083,254.102,205.701,961.202,0,-3.81722,-53.7811,267.659,225.33,1432.59,0
2.225,2.52224,51.0875,250.615,205.804,961.556,0,-4.51926,-53.3019,267.058,224.96,1432.56,0
2.23,2.26597,49.9232,249.44,206.142,960.675,0,-4.43859,-52.7843,264.451,224.727,1432.86,0
2.235,1.27243,49.094,246.523,205.297,961.29,0,-4.50131,-51.9456,262.641,224.958,1431.62,0
2.24,1.16663,47.3224,243.975,205.576,961.373,0,-4.6978,-51.1616,260.274,225.206,1431.78,0
2.245,0.75762,46.5332,240.677,205.381,961.865,0,-5.30572,-50.1108,256.566,225.266,1432.06,0
2.25,-0.0180729,45.0513,237.007,204.42,961.963,0,-5.62015,-48.7756,251.355,225.416,1431.31,0
2.255,-1.20149,43.1444,233.62,204.943,962.132,0,-6.46566,-46.7204,247.658,225.402,1432.26,0
2.26,-2.20811,41.3354,228.894,205.28,961.886,0,-7.16257,-44.7826,241.155,225.242,1431.04,0
2.265,-2.823,39.4362,223.423,203.89,962.098,0,-8.25796,-43.016,233.634,225.683,1430.37,0
2.27,-3.10751,38.5068,218.271,204.321,962.256,0,-8.88066,-40.6386,226.935,226.423,1429.63,0
2.275,-1.93963,37.2525,213.039,204.485,961.819,0,-9.57187,-38.0774,218.874,225.37,1429.56,0
2.28,-1.09286,36.2756,208.808,203.024,963.095,0,-10.2372,-35.8109,211.789,225.355,1431.29,0
2.285,0.458215,36.0823,205.579,203.475,963.01,0,-10.2865,-34.5012,201.911,224.778,1427.83,0
2.29,2.25991,36.3345,204.773,203.61,963.305,0,-10.1416,-32.9545,195.499,224.218,1429.84,0
2.295,4.01503,36.9405,204.275,204.317,964.204,0,-9.45939,-32.0301,186.849,223.992,1429.37,0
2.3,4.15032,36.5799,204.591,205.679,964.442,0,-8.4628,-31.2875,179.982,223.35,1429.15,0
2.305,3.39973,35.5446,202.301,207.248,966.502,0,-7.3312,-30.3099,173.177,223.597,1428.43,0
2.31,1.72685,34.2761,200.419,207.156,966.773,0,-6.70852,-29.0309,168.925,223.203,1429.5,0
2.315,0.396014,32.5399,198.011,209.077,965.858,0,-5.77041,-27.3259,163.768,222.909,1430.3,0
2.32,-1.36333,31.0173,192.454,209.34,966.826,0,-5.62145,-25.9494,155.832,222.911,1427.97,0
2.325,-2.19903,30.1757,187.484,209.222,967.514,0,-5.05689,-24.385,151.222,222.302,1429.08,0
2.33,-2.1708,29.4688,181.684,209.277,968.011,0,-4.74187,-22.9476,146.175,222.866,1427.74,0
2.335,-0.305888,29.2306,180.243,207.747,966.863,0,-4.96785,-21.1563,138.565,222.741,1425.5,0
2.34,2.32683,31.0354,177.464,208.53,967.772,0,-5.3621,-20.4585,135.062,222.354,1424.14,0
2.345,4.6512,31.7645,176.358,208.307,969.894,0,-4.93513,-20.7691,136.917,223.334,1423.62,0
2.35,6.40297,32.4267,177.63,210.696,969.096,0,-4.17257,-22.5818,142.492,224.585,1424.56,0
2.355,6.69059,32.7607,177.566,210.79,968.844,0,-3.34879,-23.6714,145.714,224.583,1422.44,0
2.36,6.16446,32.1153,175.027,210.224,969.729,0,-2.81203,-24.5455,147.953,225.53,1422.99,0
2.365,5.46467,31.5152,172.339,210.018,967.806,0,-3.18354,-24.4983,148.769,226.484,1422.02,0
2.37,4.73231,30.5466,164.25,207.308,968.702,0,-3.48436,-24.1432,151.598,226.389,1421.98,0
2.375,4.39074,29.5654,158.57,207.49,968.996,0,-4.07243,-24.4178,154.68,227.806,1423.57,0
2.38,5.62586,29.1535,155.711,206.906,969.777,0,-4.63273,-25.4016,159.221,230.236,1422.45,0
2.385,7.25782,29.5913,159.161,207.092,969.464,0,-5.67098,-25.8985,163.036,230.188,1420.82,0
2.39,8.19009,30.2523,161.345,208.033,971.054,0,-6.12759,-25.5466,162.294,230.528,1419.93,0
2.395,8.77298,30.6183,163.317,208.197,970.82,0,-6.52644,-25.5959,163.371,233.198,1421.34,0
2.4,9.8048,31.3302,165.981,210.971,971.698,0,-6.14513,-26.6394,164.908,232.113,1419.56,0
2.405,9.81374,31.4264,169.36,213.321,972.467,0,-5.87945,-27.2863,166.468,234.586,1419.27,0
2.41,8.17299,30.9851,172.98,214.139,971.614,0,-5.46616,-27.9835,164.307,233.514,1418.8,0
2.415,7.52294,30.8235,174.613,216.782,972.44,0,-4.7794,-28.64,167.555,235.4,1418.49,0
2.42,7.06388,30.5032,178.809,219.13,972.085,0,-3.16675,-30.0523,173.365,235.844,1417.32,0
2.425,6.29452,30.5454,183.063,219.966,974.118,0,-2.37307,-30.3609,177.791,236.347,1416.79,0
2.43,5.57153,30.8168,185.255,221.642,974.417,0,-1.23514,-29.9205,184.652,236.354,1417.91,0
2.435,5.18343,30.2682,184.691,223.387,975.49,0,-0.694489,-30.451,189.731,236.869,1416.25,0
2.44,4.46696,29.9012,183.742,223.08,975.519,0,-0.894961,-28.7679,193.71,237.435,1416.31,0
2.445,4.93791,29.2009,183.194,224.714,977.034,0,-2.21899,-27.5396,192.919,239.31,1413.66,0
2.45,6.12951,28.781,183.512,225.938,976.255,0,-3.08335,-26.5193,194.483,238.58,1414.41,0
2.455,6.54877,27.7555,185.75,227.264,977.418,0,-4.63795,-25.0712,194.737,239.489,1413.66,0
2.46,6.46815,26.4965,187.41,228.573,978.212,0,-5.47156,-23.8982,195.245,239.169,1413.35,0
2.465,6.38816,24.9132,187.688,229.665,978.189,0,-6.21037,-23.5868,198.235,239.727,1412.32,0
2.47,5.49679,23.1904,189.227,231.502,980.007,0,-6.03157,-23.8879,201.93,239.941,1411.71,0
2.475,4.70762,21.3799,186.425,232.956,981.336,0,-6.85843,-24.0739,203.376,240.494,1412.1,0
2.48,3.75786,19.7511,187.358,233.409,981.528,0,-6.29609,-24.5595,204.585,239.358,1414.76,0
2.485,3.50888,18.4863,189.663,235.074,981.87,0,-5.85289,-24.3303,205.093,239.435,1414.25,0
2.49,2.49028,18.2502,192.633,236.204,983.387,0,-5.2384,-24.9989,205.213,239.632,1413.07,0
2.495,2.05212,18.4585,198.139,237.497,983.222,0,-5.35759,-25.0417,207.378,239.423,1412.92,0
2.5,1.73044,18.7939,200.641,237.199,982.368,0,-4.74323,-25.1894,210.392,239.127,1413.81,0
2.505,1.45532,18.8416,202.34,236.904,981.94,0,-5.43357,-24.5605,214.127,239.22,1414.6,0
2.51,1.07626,18.86,205.323,237.069,982.999,0,-5.67962,-24.0699,219.035,238.101,1412.96,0
