Frame number,1840
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
s,N,N,N,mm,mm,mm,N,N,N,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.15,-12.2323,11.3815,331.914,247.025,1021.91,0,-5.83481,-13.9492,342.877,217.447,1433.67,0
1.155,-12.4029,11.2209,332.45,246.715,1021.53,0,-6.33321,-13.6117,340.293,216.875,1434.48,0
1.16,-11.8664,11.3795,332.298,246.017,1022,0,-6.34688,-13.0265,341.986,215.989,1435.45,0
1.165,-12.0116,11.799,336.002,245.314,1021.43,0,-7.01926,-12.7083,339.202,215.552,1434.71,0
1.17,-11.0357,11.9435,337.576,244.57,1019.99,0,-6.47304,-12.5755,339.014,215.384,1436.13,0
1.175,-10.0226,12.8094,338.74,244.313,1019.54,0,-6.56243,-11.8459,337.064,214.185,1436.61,0
1.18,-8.55539,12.9305,339.409,243.797,1021.58,0,-6.56707,-12.2884,335.314,214.162,1436.85,0
1.185,-6.60636,13.7278,343.128,242.609,1020.11,0,-6.48558,-11.7898,336.355,212.876,1437.47,0
1.19,-5.02757,14.0095,343.625,242.813,1020.13,0,-5.58025,-11.7545,337.794,212.643,1437.89,0
1.195,-4.04976,14.0943,348.549,241.245,1019.53,0,-5.99407,-11.8606,331.924,211.888,1437.04,0
1.2,-3.60434,13.3834,347.418,240.673,1019.9,0,-5.46606,-10.6489,330.74,211.506,1438.13,0
1.205,-3.12448,13.8066,348.973,239.525,1019.19,0,-5.5254,-10.5407,330.34,210.958,1438.11,0
1.21,-3.10972,13.9609,350.769,238.893,1018.68,0,-5.71951,-9.66222,328.768,210.1,1438.23,0
1.215,-3.29153,13.1705,350.482,238.398,1018.17,0,-5.51914,-8.40403,327.556,210.509,1438.9,0
1.22,-3.19607,13.2503,350.142,237.525,1018.59,0,-4.79889,-8.00316,325.1,209.045,1438.22,0
1.225,-2.7704,12.9477,350.681,236.552,1017.8,0,-4.78105,-6.83429,324.842,208.727,1438.63,0
1.23,-2.74022,12.3186,350.31,236.011,1017.16,0,-4.74683,-5.79966,323.005,208.219,1438.6,0
1.235,-2.14674,12.3028,351.238,235.369,1017.23,0,-4.94181,-5.56122,321.681,208.532,1439.05,0
1.24,-2.03047,12.3457,351.335,234.5,1017.8,0,-5.66487,-4.31876,322.703,207.715,1438.8,0
1.245,-1.75235,11.5704,354.855,233.495,1016.9,0,-6.55517,-3.32795,322.019,208.182,1439.08,0
1.25,-1.75523,11.1346,353.7,232.084,1015.97,0,-7.51878,-2.4187,322.48,207.698,1439.62,0
1.255,-1.22584,11.3468,351.879,231.443,1016.13,0,-8.36514,-1.37456,323.316,207.338,1439.1,0
1.26,-0.567417,10.5611,354.638,229.783,1015.4,0,-9.55433,-0.980213,325.3,207.65,1440.04,0
1.265,0.529499,10.2003,355.5,228.6,1015.11,0,-9.69387,-1.03229,328.171,207.145,1440.77,0
1.27,2.00451,9.20302,355.665,227.573,1015,0,-10.9983,-0.907502,326.767,206.962,1439.96,0
1.275,2.45929,7.57536,353.906,226.247,1014.84,0,-11.8858,-1.03138,326.865,207.141,1440.3,0
1.28,2.82114,6.34334,352.781,225.757,1014.9,0,-12.4327,-0.884595,328.828,206.782,1440.64,0
1.285,2.43817,5.37501,350.643,224.357,1015.04,0,-13.2606,-0.734261,328.369,206.872,1440.65,0
1.29,2.20796,4.07114,348.367,223.949,1014.31,0,-14.354,-0.757003,332.495,206.248,1441.2,0
1.295,1.62535,3.0288,345.794,222.757,1014.12,0,-14.7631,-0.832659,330.834,205.611,1442.1,0
1.3,0.943189,1.70381,344.056,221.736,1014.38,0,-14.7352,-0.947219,332.58,205.086,1441.8,0
1.305,1.23241,0.461737,344.806,220.692,1013.78,0,-13.8205,-0.103426,328.926,204.57,1442.2,0
1.31,0.802249,0.0193128,342.182,219.599,1013.08,0,-13.2625,-0.414347,328.427,204.14,1442.2,0
1.315,0.5103,-1.04334,340.662,218.422,1013.54,0,-12.0231,0.0519637,327.623,203.414,1441.89,0
1.32,0.493213,-0.854951,341.094,216.974,1012.06,0,-11.0087,0.817052,327.225,202.881,1442.25,0
1.325,0.932022,-2.35763,340.789,216.009,1012.91,0,-10.6835,1.59427,325.373,201.986,1442.62,0
1.33,2.30634,-2.29084,344.113,214.908,1011.28,0,-10.3439,1.85134,325.045,200.547,1442.55,0
1.335,3.46438,-2.78557,344.116,214.134,1011.57,0,-9.16323,2.30011,322.219,200.267,1442.48,0
1.34,5.07544,-3.79991,346.489,212.855,1011.98,0,-8.4365,2.45523,323.205,199.706,1443.68,0
1.345,6.56248,-3.44724,344.991,212.082,1012.37,0,-7.32177,2.9511,323.128,198.435,1443.29,0
1.35,7.5687,-3.53602,347.605,211.988,1011.77,0,-6.35561,3.65703,322.314,197.348,1442.51,0
1.355,8.72441,-4.32897,347.954,210.313,1011.47,0,-6.14606,5.35713,322.582,197.101,1443.18,0
1.36,10.4409,-4.41997,349.271,210.053,1011.5,0,-5.26995,6.43201,324.11,196.044,1442.87,0
1.365,11.4953,-4.31392,351.175,208.715,1011.37,0,-4.74611,8.07301,323.975,196.053,1443.34,0
1.37,12.2316,-4.3423,351.778,207.825,1011.79,0,-3.80095,8.9641,324.043,195.343,1443.41,0
1.375,13.275,-4.25807,355.644,207.064,1010.95,0,-3.3776,9.84751,326.202,194.692,1442.65,0
1.38,14.3016,-4.19627,356.134,206.125,1010.82,0,-2.86163,11.0544,325.284,193.944,1442.37,0
1.385,15.4064,-4.78925,357.931,205.64,1010.45,0,-1.65664,12.2944,323.946,193.425,1442.48,0
1.39,16.1109,-4.36057,359.724,205.048,1010.18,0,-1.21813,13.2388,323.786,192.896,1442.21,0
1.395,16.5922,-4.70926,360.831,204.302,1010.47,0,-0.619827,14.3222,325.601,192.991,1442.51,0
1.4,17.0711,-4.71867,359.805,204.103,1010.98,0,-0.330154,15.0267,324.719,192.585,1441.72,0
1.405,17.5839,-5.44389,361.065,203.652,1010.02,0,0.317198,16.0376,326.203,191.843,1441.35,0
1.41,17.5641,-5.82641,360.091,202.804,1010.25,0,0.912908,16.2279,326.575,191.243,1441.39,0
1.415,17.7926,-6.19231,360.206,202.889,1010.24,0,1.20974,16.3833,328.273,191.086,1441.93,0
1.42,18.4421,-6.89119,358.786,201.905,1009.45,0,1.53593,16.4112,327.956,190.627,1442.07,0
1.425,18.3464,-7.91018,358.413,201.839,1009.65,0,1.67128,16.4211,330.464,190.497,1441.79,0
1.43,18.5379,-8.24318,355.256,201.416,1009.85,0,1.72932,16.5252,330.46,189.984,1441.81,0
1.435,18.2835,-9.2929,353.598,201.095,1009.87,0,1.32811,16.1983,332.342,190.179,1440.71,0
1.44,18.699,-9.63686,349.382,200.825,1010.67,0,1.01724,16.2707,335.518,190.076,1442.09,0
1.445,18.8482,-10.0137,349.57,200.424,1009.75,0,1.48782,16.6368,334.191,189.842,1441.59,0
1.45,18.858,-10.6825,346.926,200.079,1010.47,0,1.45651,16.4383,332.699,189.737,1442,0
1.455,18.6216,-10.9938,346.332,199.403,1009.66,0,1.94853,16.7221,334.653,189.755,1441.81,0
1.46,18.312,-11.2016,343.736,199.624,1010.58,0,2.33038,16.6216,332.402,189.13,1441.03,0
1.465,17.3839,-11.49,340.638,199.223,1009.78,0,1.83521,16.827,335.995,188.952,1442.12,0
1.47,16.8866,-12.2219,340.664,199.513,1009.03,0,2.11138,16.3795,335.54,188.899,1442.32,0
1.475,16.8905,-13.0946,336.049,199.623,1009.47,0,1.73747,16.3694,332.644,188.692,1442.46,0
1.48,16.4551,-13.1037,333.698,199.534,1008.95,0,1.47063,16.0107,332.768,188.484,1442,0
1.485,15.8618,-13.7738,330.533,199.341,1008.39,0,1.52195,16.4367,332.356,187.912,1442.79,0
1.49,15.4356,-13.8036,328.456,199.453,1009.55,0,1.55775,16.1871,330.111,187.857,1442.47,0
1.495,15.1739,-14.6316,326.255,199.774,1009.21,0,1.88497,15.1747,328.62,186.885,1442.63,0
1.5,14.7771,-15.0829,323.329,199.585,1008.51,0,1.74514,15.4016,328.536,187.579,1442.88,0
1.505,13.2518,-15.6001,320.406,200.274,1009.13,0,1.57899,15.2956,323.748,186.688,1442.64,0
1.51,13.0546,-16.4886,318.659,200.783,1008.43,0,1.30218,15.1205,323.58,187.157,1442.53,0
1.515,12.4939,-16.9458,317.164,200.773,1008.5,0,1.87484,15.3804,324.382,186.724,1442.86,0
1.52,11.1376,-17.8779,315.208,201.494,1009.06,0,1.86059,15.6674,322.68,186.662,1442.33,0
1.525,10.9468,-18.3559,314.358,201.87,1009.14,0,1.58038,15.3287,318.753,186.045,1443.16,0
1.53,9.44079,-19.0015,313.878,202.378,1009.16,0,1.82629,15.2355,316.471,186.054,1443.16,0
1.535,9.54482,-19.8023,313.125,202.939,1009.15,0,1.8835,15.4789,315.415,185.762,1443.19,0
1.54,8.8873,-19.7502,311.719,202.73,1008.49,0,2.37857,15.4033,313.897,185.904,1442.73,0
1.545,8.18512,-20.9242,310.205,203.162,1008.86,0,2.43376,15.9811,312.557,186.239,1443.79,0
1.55,8.13653,-20.8846,309.607,203.505,1007.95,0,3.14961,15.9457,312.639,185.941,1442.81,0
1.555,7.9531,-20.9433,308.921,204.029,1009.19,0,2.77692,16.6892,311.106,185.858,1443.57,0
1.56,7.46035,-20.9249,308.065,204.794,1009.6,0,2.66446,16.9962,308.51,186.265,1442.93,0
1.565,7.05418,-21.6824,306.553,205.589,1010.04,0,2.27775,17.5496,307.742,186.563,1442.03,0
1.57,6.94464,-21.8905,307.032,205.927,1010.43,0,2.25845,17.9201,309.243,186.201,1443.72,0
1.575,6.53931,-22.0649,308.222,207.299,1010.66,0,2.05178,18.1373,306.666,186.574,1442.91,0
1.58,6.55944,-22.3854,307.606,207.804,1011.61,0,1.95802,18.4252,306.294,187.531,1442.69,0
1.585,6.18786,-22.9142,308.477,208.501,1011.5,0,0.687284,18.9062,305.781,187.036,1443.34,0
1.59,5.58631,-22.8816,309.157,208.634,1011.38,0,0.214941,20.1069,305.134,187.852,1443.16,0
1.595,5.43243,-23.3772,309.232,208.65,1011.16,0,-0.529109,20.2257,305.481,188.468,1442.84,0
1.6,5.3651,-23.0865,309.854,209.347,1010.62,0,-1.03337,20.8642,304.052,188.247,1442.85,0
1.605,5.08974,-23.2973,308.634,209.849,1011,0,-0.960899,21.0565,303.188,188.624,1442.27,0
1.61,5.15514,-23.5339,307.718,210.617,1011.62,0,-0.494402,20.8453,301.743,188.584,1442.75,0
1.615,4.78043,-23.917,306.819,211.296,1012.48,0,-1.28815,21.3369,302.098,188.918,1442.61,0
1.62,3.56438,-24.4709,309.892,211.751,1011.86,0,-1.5617,21.7542,300.159,189.819,1441.95,0
1.625,2.91888,-24.7728,307.931,212.303,1013.12,0,-1.89349,22.202,299.394,190.857,1442.75,0
1.63,2.24505,-25.5447,308.437,212.919,1012.6,0,-2.43836,22.1654,299.263,190.357,1441.6,0
1.635,1.79919,-25.3713,306.131,213.293,1012.67,0,-3.20934,22.7777,298.114,191.148,1441.9,0
1.64,2.18278,-25.563,307.521,213.266,1012.58,0,-3.77402,22.7294,298.068,191.575,1441.96,0
1.645,2.44409,-25.4313,307.433,213.986,1012.49,0,-4.21151,23.0084,297.042,191.758,1442.03,0
1.65,2.438,-25.9888,306.391,213.624,1012.7,0,-4.61379,22.5242,296.582,192.179,1440.98,0
1.655,2.12535,-26.0868,305.064,214.284,1012.89,0,-5.28966,23.1224,298.459,192.713,1441.55,0
1.66,1.85587,-26.1862,306.271,214.239,1012.81,0,-5.78362,23.0241,296.659,192.957,1441.3,0
1.665,1.71009,-27.0112,304.817,214.731,1013.24,0,-6.12862,23.129,295.979,193.479,1442.1,0
1.67,1.77709,-26.9117,305.65,214.273,1013,0,-5.86007,23.386,295.925,193.773,1441.35,0
1.675,0.853519,-26.8651,302.858,214.195,1013.37,0,-6.72743,23.3823,294.472,194.317,1441.63,0
1.68,0.63992,-27.9085,304.331,215.424,1013.23,0,-6.63768,23.2579,294.835,194.38,1440.52,0
1.685,0.335877,-27.2051,304.99,214.865,1012.94,0,-6.83221,23.8582,294.476,194.275,1441.66,0
1.69,0.284837,-27.5088,302.347,215.142,1013.52,0,-6.76492,23.78,293.188,194.558,1441.54,0
1.695,0.339647,-27.4051,304.202,215.272,1012.12,0,-7.20082,23.655,293.263,194.812,1441.31,0
1.7,0.748435,-27.2934,302.491,215.294,1013.49,0,-6.92653,24.0751,293.684,195.083,1441.37,0
1.705,0.507528,-27.3921,301.564,215.302,1013.01,0,-7.34896,23.7942,292.784,195.316,1440.62,0
1.71,0.888193,-27.5573,301.942,215.133,1012.6,0,-6.97659,24.1142,290.998,195.878,1441.01,0
1.715,1.49243,-27.63,300.087,214.291,1012.68,0,-7.66697,24.1748,291.165,196.194,1441.23,0
1.72,1.5103,-27.5752,297.871,214.882,1012.95,0,-7.677,24.9367,292.976,196.121,1442.04,0
1.725,1.61082,-27.3355,299.589,214.543,1013.19,0,-7.87069,24.1254,290.502,196.383,1440.77,0
1.73,1.87514,-27.167,298.568,214.84,1012.67,0,-8.05457,24.5685,290.477,196.685,1440.16,0
1.735,2.10281,-27.9616,299.851,214.813,1012.84,0,-8.11724,24.3798,290.195,196.416,1440.99,0
1.74,1.5337,-27.5032,298.845,214.695,1012.73,0,-7.94547,24.8196,290.447,197.53,1440.63,0
1.745,2.1503,-27.3504,299.089,214.331,1012.8,0,-8.25334,24.9053,289.624,197.482,1440.07,0
1.75,2.65398,-27.5665,298.053,213.912,1012.51,0,-8.35547,24.805,289.885,197.819,1441.32,0
1.755,3.07488,-27.928,298.66,214.504,1012.58,0,-8.10446,24.9097,288.875,197.172,1440.6,0
1.76,2.63584,-27.8103,297.456,214.311,1013.6,0,-8.47721,25.2494,289.017,197.946,1439.85,0
1.765,3.15501,-27.6612,298.603,214.845,1012.96,0,-8.52808,25.8142,288.702,198.267,1439.89,0
1.77,2.77498,-27.8749,299.305,214.094,1012.98,0,-8.91478,26.1692,288.271,198.287,1439.67,0
1.775,3.1497,-27.6244,297.815,214.014,1012.77,0,-8.98796,26.1296,288.516,198.606,1439.04,0
1.78,3.18911,-27.8707,299.094,213.591,1012.37,0,-8.88973,26.2388,289.85,198.752,1439.88,0
1.785,3.52683,-28.1038,297.752,213.818,1013.27,0,-9.02938,26.9185,288.26,198.813,1438.46,0
1.79,3.64955,-28.0451,299.017,214.229,1012.49,0,-9.68685,27.0994,288.604,199.361,1439.32,0
1.795,3.58403,-28.1894,298.85,213.904,1012.96,0,-9.61152,27.0669,288.215,199.567,1438.75,0
1.8,4.20235,-27.9388,298.562,214.397,1014.05,0,-9.30359,26.9271,288.571,198.968,1438.15,0
1.805,4.70555,-28.4423,300.273,214.327,1013.56,0,-9.3078,27.2929,287.613,199.54,1438.43,0
1.81,4.15202,-28.7902,301.249,214.379,1013.44,0,-9.2313,27.2615,287.6,200.458,1437.92,0
1.815,4.3872,-28.6708,300.761,215.046,1013.67,0,-8.98692,27.6826,289.681,200.134,1438.53,0
1.82,4.20198,-28.5031,301.52,214.658,1013.85,0,-8.90772,27.5196,289.147,199.382,1438.37,0
1.825,5.04255,-28.3795,304.256,214.583,1012.5,0,-8.73774,27.9301,288.305,199.624,1437.58,0
1.83,5.38349,-28.3655,302.7,214.195,1012.98,0,-8.77322,27.8177,288.976,199.447,1438.16,0
1.835,6.25382,-27.9077,303.063,214.711,1013.95,0,-9.08595,27.7944,286.906,199.666,1437.12,0
1.84,6.43744,-28.0258,304.255,214.901,1013.72,0,-8.63792,28.3343,287.703,200.232,1436.8,0
1.845,6.53265,-28.0214,304.42,215.47,1013.95,0,-9.29209,28.427,288.615,200.366,1437.2,0
1.85,6.32126,-28.2664,304.162,214.898,1014.17,0,-9.1083,28.7411,288.681,200.214,1437.2,0
1.855,6.06292,-28.3289,303.161,214.893,1013.46,0,-9.39727,28.6741,288.826,199.929,1437.31,0
1.86,5.62439,-28.3681,305.171,215.096,1012.85,0,-8.62495,29.2053,286.739,200.151,1437.01,0
1.865,5.29958,-28.3995,304.225,215.098,1013.33,0,-8.72595,28.8641,287.85,200.258,1436.92,0
1.87,5.63794,-27.9937,303.836,215.203,1013.93,0,-8.43994,29.465,288.788,200.542,1437.21,0
1.875,5.77059,-28.369,303.931,215.285,1013.08,0,-8.67293,29.9516,287.82,200.304,1436.47,0
1.88,5.50876,-27.9288,304.72,215.571,1013,0,-8.4076,29.8267,286.922,200.933,1436.03,0
1.885,5.89861,-28.1642,304.457,215.912,1013.15,0,-8.57618,30.0722,287.513,200.865,1436.35,0
1.89,5.92961,-28.1812,306.493,216.21,1012.47,0,-8.47088,30.4889,286.302,200.485,1436.01,0
1.895,5.98346,-28.2616,304.159,215.851,1014.35,0,-8.46159,30.7825,287.565,200.898,1435.61,0
1.9,5.82043,-28.62,306.512,215.815,1013.3,0,-8.54927,30.7472,285.044,200.637,1435.84,0
1.905,5.63298,-28.3074,306.559,216.329,1013.33,0,-8.09961,31.0955,287.12,201.082,1436.37,0
1.91,6.02745,-28.7462,306.798,216.311,1013.26,0,-7.94496,30.8382,285.799,200.542,1435.93,0
1.915,6.09626,-28.5491,305.177,216.338,1013.75,0,-7.77404,31.4169,286.579,200.488,1435.94,0
1.92,6.02954,-28.6775,305.422,216.793,1013.37,0,-7.79331,31.1914,285.839,200.93,1435.29,0
1.925,5.66701,-28.9748,305.149,216.967,1014.16,0,-7.98367,31.6347,286.432,201.386,1435.46,0
1.93,5.93558,-28.9569,305.721,217.246,1013.33,0,-8.11553,32.0544,285.959,200.8,1434.66,0
1.935,5.72099,-29.2336,306.998,217.718,1012.84,0,-8.0807,31.7117,287.048,202.21,1435.6,0
1.94,4.98013,-29.3384,307.936,217.943,1012.95,0,-8.0364,32.2243,287.83,201.364,1435.25,0
1.945,4.66478,-29.9053,306.984,218.464,1013.92,0,-8.22339,32.5708,288.335,202.103,1434.97,0
1.95,4.41505,-30.1575,308.996,218.415,1013.23,0,-8.05326,32.85,288.438,202.044,1434.41,0
1.955,4.50005,-30.2683,309.867,218.68,1013.3,0,-8.02821,32.9052,290.309,202.57,1435.68,0
1.96,4.21212,-30.5673,311.205,218.725,1013.35,0,-7.97445,32.6661,290.666,202.707,1435.08,0
1.965,4.75114,-30.5024,312.304,219.267,1013.32,0,-8.06685,32.8125,293.188,202.625,1434.94,0
1.97,4.81682,-31.0231,314.943,219.251,1013.78,0,-7.77136,33.437,294.157,203.137,1434.35,0
1.975,4.55511,-31.124,316.666,219.517,1013.6,0,-7.79438,33.6341,296.91,203.88,1434.81,0
1.98,4.30075,-31.1438,320.043,219.763,1012.69,0,-8.5042,33.7473,298.009,203.973,1434.09,0
1.985,4.95043,-30.9067,321.031,219.947,1013.47,0,-8.98616,34.2817,299.89,204.201,1433.28,0
1.99,5.65664,-31.2012,321.398,220.525,1014.82,0,-9.81381,34.4113,301.662,203.792,1433.4,0
1.995,5.67958,-30.7116,323.131,220.413,1014.15,0,-9.65243,34.6931,304.632,204.672,1433.64,0
2,5.97071,-30.9271,326.439,219.976,1013.28,0,-10.2065,34.8981,306.963,205.638,1433.92,0
2.005,5.5304,-30.8451,327.416,220.388,1014.11,0,-10.2369,35.16,307.117,206.04,1433.45,0
2.01,5.52012,-31.6015,330.318,220.829,1013.28,0,-9.73538,35.4852,311.574,206.216,1433.41,0
2.015,5.42743,-31.6961,333.815,220.763,1013.95,0,-9.5429,35.4897,313.984,207.182,1433,0
2.02,5.41307,-31.9167,337.884,220.614,1013.68,0,-9.02049,35.5489,318.031,207.16,1432.67,0
2.025,4.8795,-31.8901,339.766,221.521,1014.5,0,-8.42718,35.7148,321.416,207.534,1432.41,0
2.03,4.50951,-32.2547,345.711,221.565,1014.63,0,-8.62599,35.6914,329.265,208.239,1432.98,0
2.035,5.02255,-32.379,351.234,221.955,1014.58,0,-9.29482,35.7375,332.79,208.895,1430.88,0
2.04,5.20757,-32.1151,360.635,222.372,1014.6,0,-9.82498,35.2688,337.211,208.48,1431.12,0
2.045,5.63908,-31.8363,367.336,222.485,1014.93,0,-10.4159,35.7225,345.142,209.038,1430.99,0
2.05,5.72336,-31.8455,375.154,223.079,1015.2,0,-10.3844,35.0968,350.353,209.94,1430.34,0
2.055,5.64248,-32.2118,382.484,222.538,1015.6,0,-10.8293,35.0742,357.579,210.676,1430.2,0
2.06,6.57833,-31.8972,389.025,223.798,1015.64,0,-11.8881,34.6037,362.725,210.772,1430.25,0
2.065,6.31844,-30.8365,396.035,223.52,1015.59,0,-12.4858,34.4532,369.953,210.861,1430.36,0
2.07,6.32327,-30.5677,401.855,223.523,1015.61,0,-12.9746,33.7785,376.16,211.154,1430.49,0
2.075,6.82228,-29.8327,410.202,222.797,1014.98,0,-14.0437,33.5907,381.156,211.469,1430.76,0
2.08,7.26894,-28.527,414.653,222.671,1015.79,0,-13.5638,33.0584,387.312,211.191,1430.81,0
2.085,7.48039,-27.5505,420.933,222.855,1014.99,0,-13.3654,33.075,390.212,211.576,1429.77,0
2.09,7.82263,-26.0136,424.218,221.999,1015.32,0,-12.6619,32.4326,393.195,211.757,1429.05,0
2.095,8.05855,-24.5753,427.928,222.225,1015.35,0,-11.8142,31.8522,399.376,211.734,1429.68,0
2.1,8.07602,-23.0357,432.245,221.654,1015.28,0,-11.1543,31.3393,402.736,211.904,1429.35,0
2.105,8.60799,-20.929,433.525,221.417,1014.9,0,-10.7203,29.9161,405.534,211.823,1429.52,0
2.11,8.84649,-18.4936,435.417,220.851,1015.22,0,-10.2878,28.6851,406.987,211.362,1429.2,0
2.115,9.24401,-16.7164,438.269,220.113,1013.85,0,-10.0312,27.2531,409.502,210.751,1429.17,0
2.12,9.97492,-15.5575,437.648,220.22,1014.26,0,-10.3693,25.5211,409.259,210.616,1429.47,0
2.125,10.1849,-13.9475,439.01,219.72,1013.81,0,-9.33593,23.62,409.948,209.865,1429.74,0
2.13,10.7496,-12.3059,438.251,218.883,1013.93,0,-8.98625,20.6494,408.766,209.375,1429.86,0
2.135,10.3836,-10.8918,436.28,218.435,1013.6,0,-7.87774,18.1575,405.877,208.91,1429.61,0
2.14,10.8298,-8.96181,436.998,218.194,1012.9,0,-7.00671,15.2356,404.97,208.281,1430.62,0
2.145,10.6291,-6.57739,431.75,217.416,1013.35,0,-6.04988,13.1108,403.044,208.179,1431.03,0
2.15,10.8766,-4.33826,429.647,216.916,1012.82,0,-4.88283,10.6667,398.851,207.151,1430.79,0
2.155,10.9248,-2.21164,426.258,216.334,1012.64,0,-4.58508,8.37347,395.816,206.467,1431.17,0
2.16,10.8329,0.153179,423.099,215.463,1011.82,0,-4.44959,5.42883,392.481,206.53,1431.02,0
2.165,10.7505,2.85452,420.277,215.435,1010.99,0,-4.63213,3.19562,389.746,206.318,1431.63,0
2.17,10.4119,6.04384,416.682,214.982,1011.07,0,-4.12215,0.578006,386.729,206.055,1431.2,0
2.175,9.3369,7.80557,413.956,214.748,1010.77,0,-4.4442,-1.55053,384.346,205.983,1431.77,0
2.18,8.3228,10.5119,412.141,214.511,1010.16,0,-4.76719,-4.23447,380.56,206.028,1430.92,0
2.185,6.67915,12.5134,408.156,213.942,1010.17,0,-4.88596,-6.42151,377.919,205.681,1431,0
2.19,5.83674,14.5742,403.474,214.083,1010.73,0,-4.89638,-8.3963,376.085,205.718,1432.04,0
2.195,4.93716,16.5271,401.063,213.663,1010.08,0,-5.02484,-11.107,374.323,205.919,1432.18,0
2.2,4.354,18.5302,397.846,213.737,1010.03,0,-5.20346,-13.383,370.723,205.973,1431.39,0
2.205,4.65763,20.4998,391.804,214.202,1010.8,0,-5.86829,-15.7845,366.021,206.351,1431.43,0
2.21,3.64505,22.3477,389.294,213.805,1010.17,0,-5.9311,-18.3126,364.44,206.362,1432.46,0
2.215,3.6834,23.8397,385.678,213.79,1009.05,0,-6.07462,-20.6578,363.35,206.054,1432.4,0
2.22,3.19448,25.4427,380.654,213.856,1009.74,0,-6.33209,-23.0699,358.644,206.03,1432.37,0
2.225,2.28323,27.5648,377.177,213.159,1009.37,0,-5.76149,-25.5556,356.93,206.987,1432.93,0
2.23,1.53742,28.5938,373.278,213.721,1009.29,0,-5.84091,-27.7137,354.55,206.474,1433.05,0
2.235,1.00878,30.0461,371.786,213.764,1009.44,0,-5.80136,-29.9871,352.651,206.783,1433.22,0
2.24,-0.884871,30.8216,368.447,214.66,1009.76,0,-6.30389,-32.2703,350.546,207.428,1432.56,0
2.245,-2.3645,31.6763,365.769,214.653,1009.08,0,-6.84448,-33.5325,348.918,207.583,1432.36,0
2.25,-2.47838,32.8616,361.874,215.17,1009.45,0,-7.58818,-35.2788,347.211,208.009,1432.77,0
2.255,-2.94383,34.1556,358.426,215.006,1009.88,0,-8.03742,-36.6366,346.516,208.495,1433.29,0
2.26,-3.42959,35.2878,356.196,215.13,1009.75,0,-8.8581,-38.0852,343.88,209.595,1432.63,0
2.265,-3.74164,36.1754,351.851,215.452,1010.26,0,-9.9143,-39.8601,341.249,209.921,1432.83,0
2.27,-4.69678,37.2697,351.18,215.738,1009.98,0,-10.5841,-41.1962,338.769,209.08,1432.72,0
2.275,-5.86327,37.8522,348.313,216.336,1009.76,0,-10.5612,-42.6223,334.338,209.184,1432.68,0
2.28,-5.81283,38.798,345.998,216.629,1010.63,0,-10.2474,-43.705,333.224,209.418,1433.19,0
2.285,-6.26583,39.5912,345.156,217.071,1010.15,0,-10.3252,-45.0234,330.657,209.752,1432.88,0
2.29,-6.7542,39.7246,343.402,217.712,1010.97,0,-9.59858,-45.9335,326.557,210.111,1432.14,0
2.295,-7.57207,40.0277,341.362,218.032,1011.45,0,-9.72423,-46.549,325.197,210.111,1432.38,0
2.3,-8.44297,40.3174,340.244,217.879,1011.14,0,-9.24353,-47.4908,324.332,209.855,1432.11,0
2.305,-8.20952,41.2669,340.53,218.698,1011.52,0,-9.10713,-47.7593,322.293,210.459,1432.46,0
2.31,-8.33413,41.6222,339.401,218.871,1010.95,0,-9.27208,-47.9913,321.574,210.996,1432.04,0
2.315,-8.75905,42.1958,337.904,219.151,1010.58,0,-9.54449,-48.8114,321.942,211.017,1431.59,0
2.32,-9.52388,42.886,336.954,219.043,1011.06,0,-9.47382,-48.8064,320.932,210.849,1431.08,0
2.325,-9.5187,43.2738,334.048,219.466,1011.31,0,-9.27417,-48.6516,319.592,211.311,1431.25,0
2.33,-9.1965,43.8836,332.177,219.135,1011.67,0,-8.54024,-49.3096,320.305,211.392,1430.83,0
2.335,-9.03572,44.5613,330.028,219.609,1011.64,0,-8.09527,-49.3847,318.67,211.686,1430.3,0
2.34,-9.24984,45.1463,328.764,219.975,1011.36,0,-7.75162,-49.4911,318.724,210.585,1430.48,0
2.345,-10.086,45.0897,327.828,219.856,1011.36,0,-7.75676,-50.1445,315.961,210.549,1429.97,0
2.35,-10.4207,45.507,326.892,220.321,1011.66,0,-7.53335,-50.3112,313.622,211.032,1429.95,0
2.355,-10.7119,46.2716,325.414,221.001,1012.08,0,-7.20039,-50.4042,313.339,210.863,1429.15,0
2.36,-10.9943,46.7228,325.301,220.745,1012.15,0,-6.98358,-50.9802,310.738,210.214,1429.65,0
2.365,-11.3737,47.4707,323.804,221.627,1011.92,0,-6.60755,-51.6264,309.25,210.418,1428.81,0
2.37,-11.3735,47.9798,322.811,221.103,1011.98,0,-6.3529,-52.4099,307.663,209.912,1429.06,0
2.375,-11.3501,48.9246,322.674,221.319,1012.02,0,-5.68734,-52.6923,306.422,211.156,1428.78,0
2.38,-10.5908,49.7926,322.578,220.702,1011.96,0,-5.67767,-53.3865,302.79,211.169,1427.5,0
2.385,-10.0682,50.2449,320.549,220.724,1011.16,0,-4.96331,-53.2065,301.156,210.554,1427.19,0
