Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.157,-26046.8,-19383.7,-725.022,13529.8,11038.6,-6771.89
0.158,-25973.7,-19362.7,-788.322,13541.9,11319.9,-6863.81
0.159,-26051.9,-19178.3,-809.752,13503.6,11311.1,-6941.64
0.16,-25910.7,-19228.3,-747.341,13355.1,11235.1,-6926
0.161,-25748.1,-19176.7,-722.457,13723.7,11272.1,-6887.3
0.162,-25907.4,-19380.9,-725.481,13384.7,11279.5,-6953.87
0.163,-25883.6,-19331.3,-713.777,13282.1,11513.1,-7002.21
0.164,-26061.8,-19295.1,-788.227,13609.8,11574.4,-7060.09
0.165,-26152.5,-19413,-789.876,13507,11719.7,-7104.12
0.166,-26194.9,-19422.9,-821.372,13416.2,11727.5,-7135.01
0.167,-26217.9,-19414.9,-818.257,13238.2,11668,-7187.9
0.168,-26105.8,-19686.4,-865.703,13430.8,11741.6,-7181.53
0.169,-26087.3,-19656.1,-797.09,13385.4,11805,-7180.09
0.17,-25958.1,-19492.9,-878.025,13265,12104.4,-7167.36
0.171,-26143.5,-19539.3,-905.639,13084.8,12187.9,-7117.55
0.172,-26281.3,-19691,-829.256,13233.7,12023.1,-7122.89
0.173,-26169.8,-19712.3,-839.948,13354.3,12157.1,-7083.61
0.174,-26393,-19624.7,-879.958,13349,12272.2,-6910.74
0.175,-26281.8,-19683.6,-871.997,13048.2,12306.8,-6898.51
0.176,-26277.8,-19736.1,-873.289,13193.1,12432.7,-6872.1
0.177,-26311.7,-19575,-943.675,13202.7,12406.7,-6758.96
0.178,-26367.9,-19707,-923.594,13328.4,12567.6,-6775.98
0.179,-26361.9,-19709.5,-919.224,13205.4,12623.5,-6880.38
0.18,-26479.5,-19737.8,-846.388,13169.5,12754.4,-6800.81
0.181,-26425.5,-19834.1,-882.932,12900.3,12632.7,-6816.21
0.182,-26389.2,-19847.2,-852.479,12753.9,12682.7,-6993.79
0.183,-26434.8,-19808.7,-908.338,13148.1,12719.6,-6992.81
0.184,-26485.6,-19746.2,-892.088,13226,12839,-7021.18
0.185,-26457.7,-19849.4,-909.14,13190,12905.2,-7009.81
0.186,-26417.5,-19869.1,-876.418,13201.5,12991.6,-6991.21
0.187,-26534.7,-19911.1,-861.59,13076.2,12948.7,-7010.53
0.188,-26527.2,-19872.6,-871.345,13160.4,12963.2,-6930.67
0.189,-26472.1,-19830.5,-926.873,13085.8,12992,-7009.19
0.19,-26417,-19749.5,-911.509,13014.7,13079.1,-7066.25
0.191,-26666.5,-19868.1,-959.466,13055.1,13190.8,-6999.08
0.192,-26614.6,-19949.8,-967.956,13266.8,13083.3,-7158.12
0.193,-26598,-19896.5,-971.897,13313.3,13241.7,-7167.41
0.194,-26655,-20076.2,-1011.37,13249.7,13204.6,-7017.17
0.195,-26571.9,-19962,-941.901,13172.5,13239.5,-7074.01
0.196,-26535.9,-19871.9,-917.726,13138.1,13243.2,-7173.46
0.197,-26401.1,-20020.1,-983.229,13432.7,13217.5,-7125.02
0.198,-26468.6,-20005.5,-1010.84,13360.8,13353,-7212.35
0.199,-26320.8,-20003.4,-981.568,13285.3,13431.3,-7188.94
0.2,-26125.5,-20047.8,-1024.57,13199.4,13449.1,-7189.06
0.201,-26340.1,-20007,-1018.27,13103.5,13327,-7257.21
0.202,-26461.6,-20075,-972.007,13258.2,13291.4,-7333.01
0.203,-26176.7,-20150.2,-1002.33,13289.6,13650.7,-7365.64
0.204,-26345.6,-20127.8,-958.062,13331.8,13795.7,-7301.95
0.205,-26429.4,-20086,-1020.03,13111.3,13330.8,-7256.82
0.206,-26402.1,-20081.5,-997.841,13323.2,13503.2,-7382.82
0.207,-26232.9,-20042.5,-1013.64,13497,13486.5,-7402.14
0.208,-26278.9,-19951.5,-1109,13498.2,13583.1,-7475.36
0.209,-26215.4,-20051.5,-979.646,13357.5,13564.9,-7601.62
0.21,-26359.5,-19946.1,-962.237,13474.3,13529.2,-7420.48
0.211,-26323.4,-20003.3,-987.598,13425.4,13604.8,-7507.55
0.212,-26145.8,-20023.7,-956.2,13451.6,13880.6,-7548.9
