Frame number,1467
First frame,1
Point frequency,200
Analog frequency,1000

Time,GRW1.F,,,GRW1,,,GRW2.F,,,GRW2,,
1.255,-4.72917,21.8591,294.166,210.165,968.969,0,1.71936,-24.0648,294.724,188.677,1459.34,0
1.26,-4.7623,21.5721,291.972,210.539,970.274,0,2.20105,-24.2157,293.055,188.169,1458.28,0
1.265,-4.88906,21.8661,292.391,210.167,969.908,0,1.70397,-23.9224,294.463,188.341,1458.52,0
1.27,-4.79716,21.6188,292.137,210.74,970.316,0,1.35932,-24.3769,292.85,188.598,1458.27,0
1.275,-4.46443,22.4994,292.673,210.707,969.808,0,1.45098,-24.444,295.154,188.634,1457.98,0
1.28,-4.92292,22.1462,291.717,210.433,969.713,0,1.29973,-24.8317,295.308,188.753,1457.54,0
1.285,-4.56657,22.3743,290.838,210.943,970.041,0,0.994168,-24.8954,296.95,189.005,1458.19,0
1.29,-4.80733,22.5857,293.296,210.828,969.562,0,1.06157,-25.2104,295.453,188.639,1457.9,0
1.295,-4.36896,23.002,291.7,210.788,970.163,0,1.11187,-25.4436,296.953,189.191,1458.22,0
1.3,-4.05198,23.4448,292.528,210.817,970.103,0,0.968035,-26.246,297.467,189.327,1458.06,0
1.305,-3.62125,23.5498,294.117,210.898,969.948,0,1.77684,-26.4832,297.528,188.925,1458.16,0
1.31,-3.2761,23.888,294.974,210.427,970.225,0,2.26657,-27.1964,299.897,189.129,1457.18,0
1.315,-3.18104,24.0426,294.881,211.25,970.248,0,2.02364,-27.6097,301.096,188.883,1457.88,0
1.32,-3.519,24.7192,295.374,211.091,971.065,0,2.10462,-27.974,300.835,189.479,1457.72,0
1.325,-3.18115,25.0018,296.106,211.899,970.481,0,1.91787,-28.208,300.815,189.452,1457.38,0
1.33,-3.32844,25.4627,297.406,211.386,970.326,0,2.45955,-28.8696,300.669,189.516,1457.71,0
1.335,-3.35155,26.0046,298.331,211.814,971.043,0,2.23152,-29.3988,301.877,190.244,1457.17,0
1.34,-3.31369,25.8809,300.562,212.881,970.294,0,2.26217,-29.5665,304.161,190.46,1457.38,0
1.345,-3.52444,26.5059,301.219,213.07,970.897,0,2.41131,-30.2021,305.891,190.227,1457.02,0
1.35,-3.39871,27.1745,304.279,212.734,971.336,0,2.84556,-31.3235,309.165,191.014,1457.48,0
1.355,-3.95057,27.8659,307.128,213.451,970.55,0,2.91477,-32.5591,312.361,191.066,1456.56,0
1.36,-3.99435,28.5133,308.965,213.848,970.777,0,3.81246,-33.2805,317.019,192.416,1456.08,0
1.365,-3.71726,29.0686,312.759,214.085,970.969,0,3.92409,-34.2701,321.577,192.147,1456.57,0
1.37,-3.44284,30.2307,315.254,214.586,970.87,0,4.39668,-35.6628,324.918,192.712,1456.31,0
1.375,-3.57619,31.28,318.957,214.507,971.557,0,4.43739,-36.3235,330.2,193.187,1456.41,0
1.38,-3.47583,32.1497,322.975,214.91,971.246,0,4.92712,-37.8624,335.107,194.175,1456.16,0
1.385,-3.90315,33.2693,325.68,216.82,972.283,0,5.06123,-38.9961,339.923,194.54,1455.87,0
1.39,-4.37979,33.9631,329.789,216.936,971.926,0,5.03634,-40.1273,343.979,195.158,1454.4,0
1.395,-4.41878,34.7947,332.167,216.852,972.593,0,5.16514,-41.1499,348.827,195.723,1454.65,0
1.4,-5.09803,35.7711,335.826,217.792,972.956,0,5.75954,-41.6272,354.297,196.711,1454.16,0
1.405,-4.99156,36.8605,339.77,217.924,972.151,0,6.34965,-42.9492,358.995,196.931,1454.57,0
1.41,-5.40573,37.3334,342.768,218.052,971.895,0,6.94844,-43.987,360.766,197.447,1454.04,0
1.415,-5.56595,38.2212,343.637,219.023,972.171,0,7.00599,-44.468,365.666,197.779,1454.35,0
1.42,-4.58614,39.6148,345.578,218.98,972.835,0,7.74383,-45.2697,370.046,198.831,1453.78,0
1.425,-4.2276,40.5164,349.394,218.838,971.93,0,7.76979,-46.4329,372.057,198.783,1453.72,0
1.43,-4.46338,41.0071,350.409,219.585,972.317,0,7.84239,-47.1043,374.641,199.61,1452.52,0
1.435,-4.24538,41.8958,352.817,220.025,972.863,0,8.1999,-47.6235,377.25,199.951,1452.47,0
1.44,-4.68333,42.6777,354.324,219.909,973.09,0,8.33824,-48.2475,378.74,199.919,1452.83,0
1.445,-5.02007,43.0328,357.705,219.583,971.97,0,8.33607,-48.5533,380.299,200.486,1452.14,0
1.45,-5.24108,43.7059,356.304,220.119,972.759,0,9.04562,-49.1884,380.665,200.524,1452.03,0
1.455,-5.71015,44.7104,358.769,219.36,972.708,0,9.40977,-49.1448,381.748,201.109,1451.78,0
1.46,-5.44044,45.1523,358.83,219.438,972.308,0,9.47087,-49.3789,380.815,201.981,1451.91,0
1.465,-5.45416,45.6947,359.098,219.265,972.487,0,8.87933,-49.6522,380.309,202.157,1451.55,0
1.47,-5.2112,45.8579,357.832,218.872,972.155,0,8.50617,-49.4154,378.069,202.69,1450.38,0
1.475,-5.04598,46.7908,357.88,218.436,971.912,0,8.68589,-50.2585,376.065,202.74,1450.19,0
1.48,-4.67028,47.1484,356.772,218.525,971.9,0,9.01311,-50.2293,376.711,203.728,1450.43,0
1.485,-4.3684,47.6558,356.987,218.143,971.422,0,8.62717,-49.9895,376.386,204.206,1450.56,0
1.49,-4.93776,48.2967,353.885,218.103,972.027,0,8.18929,-50.3472,373.418,204.31,1449.63,0
1.495,-4.94337,48.0299,350.881,219.02,972.945,0,7.97259,-50.1572,372.003,204.682,1449.61,0
1.5,-5.58303,48.2973,349.083,219.432,973.218,0,7.85312,-49.9608,369.781,205.125,1449.11,0
1.505,-6.48987,48.6721,349.635,219.709,972.214,0,7.53691,-50.3184,366.763,205.536,1448.99,0
1.51,-7.14772,48.4046,348.566,219.726,972.154,0,7.50819,-50.0933,362.769,205.692,1448.81,0
1.515,-7.26542,48.1856,344.269,219.883,972.606,0,7.36577,-50.6457,359.442,206.104,1448.79,0
1.52,-7.35246,48.7526,340.866,219.671,972.635,0,7.55454,-50.6536,355.904,205.895,1448.16,0
1.525,-7.27018,48.4016,339.385,219.502,971.647,0,6.82644,-50.4337,352.204,206.468,1448.19,0
1.53,-7.3777,48.7092,336.408,219.249,971.38,0,6.6373,-50.1434,349.384,206.816,1447.45,0
1.535,-7.53034,48.7755,332.436,218.285,970.25,0,5.6744,-49.7016,346.241,207.619,1447.27,0
1.54,-7.28232,48.7168,328.078,218.247,970.632,0,4.99062,-49.1032,342.812,208.183,1446.78,0
1.545,-7.21842,49.0089,325.392,217.723,970.493,0,4.82927,-49.2548,341.298,208.467,1445.86,0
1.55,-7.5685,48.9287,320.901,217.514,970.384,0,4.17599,-48.5933,337.4,209.921,1445.22,0
1.555,-7.85075,48.7065,320.003,217.781,970.701,0,3.42571,-48.7666,334.73,210.234,1444.65,0
1.56,-8.16492,48.3853,315.349,217.652,969.902,0,3.01021,-48.6713,332.568,211.19,1444.9,0
1.565,-8.14921,48.1123,312.349,217.778,969.545,0,1.90186,-48.5026,327.907,212.113,1443.94,0
1.57,-8.51781,47.8929,307.952,217.926,970.221,0,0.94458,-48.549,324.542,213.056,1444.04,0
1.575,-8.71229,47.4303,304.109,218.656,970.632,0,0.0160198,-48.3199,321.884,213.197,1443.86,0
1.58,-8.56425,47.9995,303.575,218.627,970.346,0,-0.312582,-48.5999,316.621,214.535,1442.99,0
1.585,-9.22621,47.3733,299.705,218.825,970.719,0,-1.25936,-48.4697,312.254,214.63,1443.08,0
1.59,-8.99403,48.0063,295.809,218.615,970.641,0,-1.77591,-48.0751,308.413,215.884,1442.33,0
1.595,-9.15769,47.8871,291.33,219.129,970.55,0,-1.98801,-48.063,305.121,216.429,1441.77,0
1.6,-9.11488,48.4163,289.363,219.349,970.104,0,-2.46233,-48.2564,301.772,216.26,1442.66,0
1.605,-9.57538,48.6115,284.931,220.345,970.225,0,-2.85022,-48.4819,297.894,216.849,1441.35,0
1.61,-9.37037,48.5898,278.901,220.319,971.526,0,-2.89715,-48.732,293.934,217.021,1440.7,0
1.615,-9.50353,49.0229,278.571,220.545,970.498,0,-2.75629,-48.9227,293.247,217.902,1440.79,0
1.62,-9.95149,48.9435,274.416,221.413,971.116,0,-3.08094,-49.2276,290.926,218.86,1440.86,0
1.625,-10.1314,48.9607,271.796,221.843,970.989,0,-2.84085,-49.4878,287.909,220.195,1439.82,0
1.63,-10.2328,49.2251,268.965,221.999,970.241,0,-3.02838,-50.0105,285.367,220.54,1439.64,0
1.635,-9.67386,48.7575,265.104,222.722,971.162,0,-2.89965,-50.0791,281.491,220.874,1439.3,0
1.64,-9.78667,48.4309,260.589,222.709,971.83,0,-2.95872,-49.9557,279.114,221.843,1438.05,0
1.645,-9.50219,48.1494,258.304,223.304,971.747,0,-3.26765,-50.3398,277.058,222.632,1438.33,0
1.65,-9.45872,47.9111,255.949,224.196,972.259,0,-2.91645,-50.8634,275.047,222.989,1438.45,0
1.655,-9.43699,47.654,252.487,224.26,972.265,0,-2.57013,-50.745,270.487,224.007,1437.95,0
1.66,-9.1476,47.8859,248.613,225.165,972.753,0,-2.72309,-51.2357,266.078,223.368,1437.51,0
1.665,-9.02205,48.0844,247.094,225.24,972.875,0,-2.43159,-51.5815,265.387,224.207,1438.17,0
1.67,-9.19402,48.5011,246.148,226.004,972.992,0,-1.99934,-52.2657,262.838,224.794,1437.29,0
1.675,-9.19264,48.469,244.149,226.515,974.288,0,-1.95986,-52.2859,260.604,224.385,1437.17,0
1.68,-8.68644,48.9826,241.376,227.549,973.454,0,-1.96339,-52.3912,258.343,224.664,1437.48,0
1.685,-9.02939,49.1663,239.999,227.138,973.691,0,-1.89601,-52.6061,256.811,224.938,1437.27,0
1.69,-8.67807,49.8011,237.802,228.426,973.246,0,-1.94393,-53.0628,256.38,225.315,1436.85,0
1.695,-8.59474,50.0042,237.494,229.426,973.501,0,-1.48046,-53.1755,252.855,226.814,1435.84,0
1.7,-8.75488,50.2701,235.535,229.307,974.427,0,-0.958013,-52.9719,251.882,227.379,1435.65,0
1.705,-8.59394,50.634,234.377,229.926,973.607,0,-1.12261,-53.3168,251.669,227.32,1435.49,0
1.71,-8.44746,50.7714,233.142,231.32,973.932,0,-0.606531,-53.6683,249.245,227.764,1434.94,0
1.715,-8.2664,50.9912,232.029,230.787,972.989,0,-0.498449,-53.7428,247.473,228.162,1434.63,0
1.72,-8.19984,50.6039,230.691,232.398,974.624,0,-0.536101,-54.0947,245.839,229.137,1434.67,0
1.725,-8.06154,50.4175,227.869,232.215,975.276,0,-0.309129,-54.1725,245.633,228.69,1435.57,0
1.73,-8.24016,50.2874,225.504,233.238,975.849,0,-0.56916,-54.3662,241.194,228.724,1435.14,0
1.735,-8.15814,49.891,223.836,233.021,974.662,0,0.0033524,-54.3087,238.78,229.419,1435.24,0
1.74,-8.04732,49.9601,222.276,233.16,974.496,0,0.714584,-54.2529,235.945,228.987,1434.92,0
1.745,-7.93943,49.9253,220.323,234.24,974.825,0,0.969956,-54.151,234.256,228.938,1435.97,0
1.75,-8.06546,49.6135,217.944,234.332,975.488,0,0.587214,-54.4614,231.365,229.188,1436.17,0
1.755,-8.31176,49.6526,213.958,234.752,976.749,0,0.725582,-53.9261,227.484,229.21,1435.38,0
1.76,-8.69527,49.4484,213.646,235.07,974.156,0,0.777056,-53.9203,224.96,228.846,1434.94,0
1.765,-8.59328,49.5386,212.318,235.566,975.718,0,0.378726,-53.1608,221.509,229.062,1435.66,0
1.77,-8.76337,49.2821,211.542,235.633,975.197,0,0.112614,-53.1116,219.467,229.345,1436.69,0
1.775,-8.83701,49.3327,207.996,235.763,975.925,0,0.131275,-52.8823,216.267,228.654,1435.94,0
1.78,-9.23531,49.3397,207.333,235.658,975.271,0,-0.413401,-53.0359,215.804,228.615,1435.81,0
1.785,-9.08881,49.4726,206.382,234.765,975.97,0,-0.647271,-52.009,211.797,228.683,1436.54,0
1.79,-8.74111,49.3101,207.125,235.208,974.296,0,-0.659845,-52.1436,211.846,228.811,1437.23,0
1.795,-9.19708,48.9931,204.395,235.05,975.794,0,-1.01128,-52.0001,209.547,228.932,1437.39,0
1.8,-8.73962,49.2196,201.866,235.319,975.601,0,-1.26109,-51.8119,208.323,229.257,1437.06,0
1.805,-8.87693,48.9629,201.827,235.296,975.117,0,-1.69995,-51.7783,206.148,229.873,1436.58,0
1.81,-9.32236,48.6405,201.507,234.989,975.233,0,-1.80058,-51.8091,207.524,229.218,1438.55,0
1.815,-8.99949,48.3172,199.606,235.406,975.452,0,-2.00275,-51.7713,206.946,229.959,1437.65,0
1.82,-9.58061,48.2438,199.139,234.211,974.921,0,-2.09263,-51.7394,206.411,230.018,1436.98,0
1.825,-9.452,48.3424,199.633,234.011,973.982,0,-2.46944,-51.3272,205.064,230.54,1437.62,0
1.83,-9.22783,47.5421,198.915,233.73,973.666,0,-3.28831,-51.0524,204.053,230.009,1437.91,0
1.835,-9.56824,47.5332,197.172,234.082,974.708,0,-3.80002,-49.6784,200.667,229.025,1437.96,0
1.84,-9.14843,46.7247,197.49,232.376,973.823,0,-4.34461,-48.4466,196.002,229.542,1437.82,0
1.845,-8.70872,46.5507,197.176,232.088,974.067,0,-5.01898,-47.6366,193.726,228.402,1438.71,0
1.85,-8.9716,45.9196,195.665,231.742,974.503,0,-4.95039,-46.6891,191.103,228.784,1438.27,0
1.855,-8.49269,45.6045,195.093,230.74,974.081,0,-5.14661,-45.8865,186.775,228.228,1437.93,0
1.86,-8.57797,45.3047,195.328,230.713,975.205,0,-5.21046,-45.1131,182.514,227.782,1437.77,0
1.865,-8.806,45.0551,196.533,230.459,973.37,0,-4.94623,-44.1897,179.878,227.324,1436.8,0
1.87,-8.58037,44.5284,195.745,230.484,974.315,0,-5.08434,-43.7504,178.402,227.539,1438.25,0
1.875,-8.47599,44.5089,197.747,230.195,974.096,0,-5.06147,-43.0074,177.419,226.032,1438.79,0
1.88,-8.39604,45.4138,200.91,229.393,974.873,0,-5.27727,-42.3644,176.996,225.397,1438.14,0
1.885,-8.22607,45.6503,203.842,229.225,974.318,0,-4.82058,-42.7204,177.396,226.728,1439.44,0
1.89,-7.97925,45.9533,206.624,228.481,973.923,0,-4.6855,-42.6641,180.211,225.387,1437.24,0
1.895,-7.98217,46.9936,210.163,227.848,973.455,0,-4.28031,-43.2622,182.162,225.556,1437.99,0
1.9,-7.00874,47.2949,214.685,227.189,973.301,0,-4.37446,-42.7744,183.35,225.756,1438.92,0
1.905,-6.65201,48.0049,218.434,227.315,973.023,0,-4.20533,-42.4843,184.279,225.804,1437.83,0
1.91,-6.80523,47.9104,219.712,224.842,973.017,0,-4.82437,-41.8174,186.685,225.779,1438.29,0
1.915,-6.94426,47.6749,219.18,225.009,973.082,0,-5.17955,-41.13,186.246,224.633,1437.43,0
1.92,-6.8439,47.4228,218.872,223.816,973.245,0,-5.83272,-39.9671,186.431,225.406,1438.08,0
1.925,-7.12459,46.8059,221.129,222.19,972.216,0,-6.13465,-39.2129,184.792,225.13,1437.27,0
1.93,-7.64105,46.2649,219.359,222.295,972.794,0,-6.63807,-38.8326,184.496,224.768,1439.02,0
1.935,-7.91642,45.6257,219.268,221.582,972.13,0,-6.75266,-38.4984,185.186,225.786,1438.4,0
1.94,-8.19064,45.1292,218.347,220.778,972.412,0,-6.9901,-38.7404,185.988,225.105,1437.28,0
1.945,-8.07851,44.9587,221.51,220.102,971.595,0,-6.98051,-39.3678,188.225,224.648,1438.16,0
1.95,-8.13518,45.1828,222.968,218.997,972.359,0,-6.80324,-39.8853,191.394,224.381,1438.43,0
1.955,-7.301,45.5917,225.084,219.415,971.734,0,-6.11824,-40.7632,194.688,224.298,1437.35,0
1.96,-6.70509,45.926,228.725,217.927,971.224,0,-6.044,-41.9198,199.411,224.563,1438.4,0
1.965,-5.53067,47.1639,233.542,217.893,971.879,0,-5.17854,-43.0696,203.362,224.178,1438.22,0
1.97,-5.15183,48.0571,237.185,217.453,971.738,0,-4.75367,-43.5717,207.162,223.309,1438.38,0
1.975,-4.3082,48.8978,241.742,216.648,971.232,0,-4.09688,-43.6968,209.052,223.697,1438.8,0
1.98,-3.34579,49.8154,245.591,216.775,971.207,0,-4.07931,-44.2317,211.369,222.663,1438.04,0
1.985,-3.64541,50.1828,248.465,215.995,970.547,0,-3.43813,-44.8836,215.778,222.304,1439.36,0
1.99,-3.16271,50.9829,251.938,216.107,971.429,0,-3.18028,-45.1837,217.653,222.447,1439.57,0
1.995,-3.36304,51.5667,255.422,215.858,971.507,0,-2.99037,-45.3172,218.49,222.228,1439.18,0
2,-3.1298,52.2833,259.274,215.852,971.745,0,-2.5526,-45.5213,220.57,222.017,1438.76,0
2.005,-3.00735,53.2682,262.309,215.75,971.11,0,-2.53299,-46.366,224.521,222.184,1439.28,0
2.01,-2.85457,53.6039,266.509,215.496,971.346,0,-1.71645,-47.4915,228.344,221.609,1440.18,0
2.015,-3.32646,54.0671,267.456,215.672,972.065,0,-1.60879,-48.0163,230.575,220.857,1440.09,0
2.02,-3.36579,54.3776,269.6,215.482,971.93,0,-1.80672,-48.0881,231.636,219.95,1440.74,0
2.025,-3.79283,54.2325,271.65,215.68,971.197,0,-1.81054,-47.9336,232.096,219.852,1441.44,0
2.03,-4.23208,53.934,271.545,214.922,971.052,0,-2.26075,-47.9999,231.734,220.095,1440.95,0
2.035,-5.03633,53.3768,268.601,214.387,970.702,0,-2.14212,-47.9085,232.713,219.746,1441.78,0
2.04,-5.53321,53.0907,269.065,214.251,971.145,0,-2.47983,-48.4167,234.337,218.507,1442.61,0
2.045,-5.62515,53.2822,269.445,213.358,970.617,0,-2.6734,-48.2478,233.656,217.781,1442.79,0
2.05,-5.74073,53.139,267.659,212.833,970.605,0,-2.97536,-48.5656,234.313,218.176,1443.32,0
2.055,-5.55426,53.241,268.572,212.042,969.507,0,-3.29693,-48.7967,235.974,217.448,1443.2,0
2.06,-6.00525,53.1078,268.346,211.732,969.342,0,-3.51502,-48.8303,235.591,217.059,1443.7,0
2.065,-6.12407,53.2535,267.285,210.974,968.91,0,-3.59809,-49.2403,237.577,216.342,1444.41,0
2.07,-5.82035,53.5887,268.782,209.851,968.756,0,-3.40321,-49.872,239.058,215.872,1444.28,0
2.075,-5.70382,53.934,269.19,208.515,967.196,0,-3.60351,-50.4813,238.715,215.57,1445.07,0
2.08,-5.53046,54.4511,269.426,207.903,967.506,0,-3.1679,-50.592,239.778,214.406,1445.8,0
2.085,-5.55468,53.9586,269.891,206.918,967.234,0,-3.85159,-51.3894,240.077,215.152,1445.89,0
2.09,-5.2068,54.5085,269.118,206.282,967.139,0,-3.35325,-51.6579,241.883,214.093,1445.87,0
2.095,-4.76379,54.7429,271.319,204.444,966.585,0,-3.76438,-52.2617,244.353,214.442,1446.17,0
2.1,-4.29886,55.4604,272.765,204.281,966.154,0,-3.43661,-52.7948,244.498,213.697,1446.22,0
2.105,-4.21175,55.6228,272.757,203.43,966.078,0,-3.60167,-53.3532,245.266,213.831,1446.35,0
2.11,-3.95851,55.8685,274.612,202.709,965.887,0,-3.10232,-53.8465,248.856,212.262,1448.38,0
2.115,-3.78896,55.7421,275.285,201.944,965.23,0,-2.45429,-54.6429,251.101,212.106,1447.44,0
2.12,-3.49622,56.4066,276.643,201.173,964.866,0,-1.93451,-55.3035,250.67,210.654,1447.43,0
2.125,-3.46823,56.9391,276.409,200.588,965.094,0,-1.3875,-55.8427,252.752,210.729,1448.3,0
2.13,-3.16176,57.0577,277.453,199.581,964.713,0,-0.895958,-55.5121,253.24,209.895,1448.46,0
2.135,-2.94236,57.1476,278.578,199.854,964.028,0,-0.251216,-56.0966,253.484,209.451,1448.42,0
2.14,-2.99031,57.2937,279.308,199.327,963.971,0,0.280542,-56.4932,255.675,208.277,1449.96,0
2.145,-3.10681,57.6633,279.096,198.751,962.978,0,0.388531,-56.7983,254.918,208.191,1449.22,0
2.15,-3.29194,57.9683,278.925,198.588,964.325,0,0.160798,-56.7624,255.678,207.574,1449.98,0
2.155,-3.42728,57.7932,279.304,197.988,964.085,0,0.0214965,-56.4416,254.387,207.702,1450.17,0
2.16,-3.4383,57.8327,279.091,197.737,963.369,0,-0.214506,-56.2684,254.795,207.601,1449.91,0
2.165,-3.5877,58.3757,278.342,197.009,964.127,0,-0.198654,-56.5858,253.832,206.966,1448.71,0
2.17,-2.95149,58.3673,277.434,196.123,963.247,0,-0.0105156,-56.6325,253.625,205.937,1449.57,0
2.175,-2.46941,58.6946,278.842,196.262,963.116,0,-0.341349,-56.409,254.192,205.946,1449.14,0
2.18,-1.91666,59.3105,280.104,195.842,962.473,0,0.431642,-56.798,254.53,205.615,1449.55,0
2.185,-0.61544,60.0724,281.399,195.471,962.616,0,0.943691,-56.9152,253.592,205.438,1449.9,0
2.19,-0.529249,60.213,281.382,194.988,963.621,0,1.16997,-57.192,255.453,205.244,1450.07,0
2.195,-0.0405573,60.3718,284.871,195.444,963.078,0,2.0754,-57.3492,255.403,204.032,1450.5,0
2.2,0.229686,60.6047,285.047,195.511,963.34,0,2.44114,-57.5664,255.592,203.652,1450.7,0
2.205,-0.0585463,60.7804,287.411,195.229,962.948,0,3.34608,-57.5417,255.174,202.707,1450.68,0
2.21,-0.610501,60.9909,287.441,194.785,962.593,0,3.68654,-57.8966,253.325,202.189,1450.83,0
2.215,-0.437623,61.2249,287.938,194.615,962.702,0,4.52802,-57.4605,253.674,200.909,1451.55,0
2.22,-0.702018,61.0824,287.787,194.748,963.064,0,4.61086,-57.3696,254.219,200.215,1451.38,0
2.225,-0.58495,61.4512,286.864,193.987,962.167,0,5.21334,-57.4885,252.53,199.673,1451.58,0
2.23,-0.505995,61.8635,287.195,194.304,962.426,0,5.20653,-57.3982,253.085,199.73,1451.82,0
2.235,-0.699682,62.0847,287.195,193.83,961.837,0,5.5992,-57.0278,253.251,198.866,1452.1,0
2.24,-0.918063,62.0789,286.277,193.374,962.456,0,5.47731,-57.1637,251.595,198.445,1452.13,0
2.245,-1.05043,61.8919,286.647,193.869,962.27,0,5.37984,-56.9864,251.585,198.277,1451.86,0
2.25,-0.928539,62.169,287.757,193.886,961.548,0,5.18992,-56.4867,250.275,198.461,1451.45,0
2.255,-1.06173,62.0732,286.825,193.924,961.557,0,5.21129,-57.0322,250.11,198.381,1451.93,0
2.26,-0.873323,62.2076,285.548,194.236,962.286,0,4.83229,-56.5879,250.484,198.217,1452,0
2.265,-0.63956,61.7224,287.212,193.882,962.043,0,4.66225,-56.8614,249.93,198.846,1450.93,0
2.27,-0.359712,61.5034,288.492,194.141,962.453,0,4.43511,-56.9626,251.053,199.121,1451.26,0
2.275,-0.576539,61.541,289.047,194.342,963.82,0,4.47476,-57.0106,252.921,199.27,1452.26,0
2.28,-0.315097,61.6873,289.046,194.219,963.066,0,4.07926,-56.9201,250.134,200.024,1450.56,0
2.285,-0.493877,61.9487,288.492,194.645,963.564,0,4.15974,-56.8264,251.06,200.751,1449.77,0
2.29,-0.439583,61.6779,288.132,194.81,963.956,0,3.85872,-57.571,252.756,200.589,1451.04,0
2.295,-0.833937,61.3879,288.335,195.313,964.038,0,3.66953,-57.3898,252.761,200.248,1450.87,0
2.3,-1.10782,61.2865,289.451,195.821,963.251,0,4.18368,-57.8383,253.325,200.959,1451.81,0
2.305,-1.36956,61.1892,289.246,195.697,964.066,0,4.85859,-58.1832,254.795,200.325,1451.16,0
2.31,-1.60559,61.6293,289.623,196.298,964.306,0,4.76463,-58.1891,255.318,199.128,1451.77,0
2.315,-2.0472,61.1176,289.645,196.042,964.299,0,4.90872,-58.2713,254.794,198.944,1452.04,0
2.32,-2.49613,61.0572,289.635,196.658,963.848,0,5.2568,-58.1749,255.691,198.728,1451.85,0
2.325,-2.4369,60.6052,289.279,196.51,964.206,0,5.21262,-58.5435,256.8,197.898,1452.71,0
2.33,-2.1702,60.7048,288.753,196.31,963.818,0,5.27995,-59.1409,257.188,197.548,1452,0
2.335,-2.17626,60.8457,288.904,196.061,963.812,0,5.50817,-59.2625,256.628,197.451,1451.86,0
2.34,-1.77929,61.0441,289.072,195.575,963.803,0,5.04083,-58.8262,256.989,197.086,1452.01,0
2.345,-0.926375,60.9372,289.451,194.979,963.118,0,5.04208,-58.8218,257.754,197.398,1452.76,0
2.35,-0.978597,61.1717,289.252,194.416,963.208,0,4.57293,-58.5674,257.387,197.066,1452.44,0
2.355,-0.352543,61.3234,288.666,193.987,963.086,0,4.45056,-58.4775,256.301,197.13,1453.63,0
2.36,-0.131488,61.29,289.209,193.674,962.446,0,4.3128,-58.3434,255.547,196.472,1452.9,0
2.365,-0.628624,61.1859,288.878,192.92,961.97,0,3.80939,-58.2677,255.37,197.341,1453.16,0
2.37,-0.853434,60.999,288.304,192.403,962.42,0,3.58378,-57.9977,254.631,197.119,1453.17,0
2.375,-1.25608,60.8975,288.471,192.609,962.099,0,3.90453,-58.084,254.453,197.036,1452.13,0
2.38,-1.5739,60.9378,288.094,192.132,962.067,0,3.81351,-58.0352,255.412,197.103,1453.11,0
2.385,-2.08307,60.9206,287.028,191.801,961.832,0,4.01046,-58.1635,252.606,196.649,1453.41,0
2.39,-1.36889,60.9468,287.37,191.319,961.695,0,4.60695,-58.1844,251.261,196.935,1452.4,0
2.395,-1.31442,60.9998,286.661,191.003,961.422,0,4.34576,-57.9282,254.03,196.136,1451.93,0
2.4,-0.699933,61.3359,286.617,191.13,960.954,0,4.90311,-57.7674,251.738,197.058,1451.97,0
2.405,-0.737924,61.3829,285.915,190.8,960.735,0,4.68289,-57.9555,252.31,196.055,1451.05,0
2.41,-0.797308,61.2531,284.991,189.813,960.504,0,4.79517,-57.8299,253.582,196.431,1451.83,0
2.415,-0.460682,61.709,285.704,189.949,960.231,0,5.14985,-57.7312,254.724,195.926,1451.89,0
2.42,-0.255948,61.4921,284.239,189.281,960.682,0,4.64427,-57.4223,253.781,196.461,1451.14,0
2.425,0.283662,61.7336,283.645,189.356,959.785,0,4.14414,-57.5857,255.869,195.654,1451.86,0
2.43,0.564557,62.0364,284.166,187.594,959.664,0,3.82677,-57.3564,254.103,195.84,1451.73,0
2.435,0.835428,62.0925,283.633,187.677,959.611,0,4.32226,-57.5526,255.103,195.891,1450.85,0
2.44,1.21666,62.3383,282.133,186.435,960.113,0,4.42777,-57.4725,255.753,195.767,1452.17,0
2.445,1.78871,62.075,284.467,186.247,959.717,0,3.93861,-57.8869,253.145,195.449,1451.15,0
2.45,1.80508,62.4761,283.407,185.412,959.612,0,3.74736,-57.6546,255.181,196.282,1450.94,0
2.455,2.05854,61.9739,283.414,185.671,959.937,0,3.56387,-57.5588,253.655,195.956,1450.53,0
2.46,0.913721,62.0141,282.859,184.504,959.402,0,3.11026,-57.2904,252.396,195.953,1450.01,0
2.465,0.508398,61.5978,283.876,184.867,958.769,0,2.95097,-57.0637,253.392,195.729,1451.81,0
2.47,0.086778,60.9005,282.588,184.595,959.258,0,2.73989,-56.8979,252.545,196.148,1451.21,0
2.475,-0.588196,60.2938,281.152,184.414,959.412,0,2.97953,-56.7713,251.299,196.301,1450.83,0
2.48,-1.20119,59.9312,280.776,183.655,960.169,0,2.69455,-55.9034,250.318,195.876,1450.28,0
2.485,-1.03887,59.6937,280.015,183.676,959.449,0,3.02136,-55.682,251.783,196.556,1449.5,0
2.49,-0.603303,58.7219,278.149,182.553,959.003,0,3.69538,-55.6107,250.843,196.784,1449.41,0
2.495,0.118755,58.605,277.425,182.467,959.243,0,3.68622,-55.3045,251.801,197.111,1449.18,0
2.5,1.60645,59.0288,276.635,182.041,959.181,0,3.68796,-54.8349,251.602,197.014,1449.52,0
2.505,1.99558,58.6308,275.272,181.324,959.498,0,2.97188,-54.8989,251.652,198.231,1449.16,0
2.51,2.36448,58.378,275.825,181.71,958.794,0,2.56716,-53.8618,250.481,198.228,1448.63,0
