Frame number,1450
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.252,-21616.8,-10464.9,473.221,21116.9,-4533.33,920.432
0.253,-21542.8,-10452.4,449.161,21047.1,-4607.78,877.666
0.254,-21525.7,-10363.9,473.788,20929.3,-4774.39,850.755
0.255,-21607.6,-10330.6,517.976,20905.7,-4908.5,879.239
0.256,-21585.2,-10382.7,476.231,20740.8,-4794.35,890.387
0.257,-21489.8,-10419.7,461.074,21009,-4749.04,873.062
0.258,-21531.4,-10503.9,467.119,21430.1,-4737.96,873.67
0.259,-21660.5,-10522.5,455.256,21206,-4569.05,891.581
0.26,-21545.3,-10394,435.37,20943.4,-4517.97,911.783
0.261,-21542.7,-10359.7,411.103,21048,-4478.71,926.911
0.262,-21714.9,-10396.6,459.229,21070.8,-4505.05,856.773
0.263,-21739,-10375.4,445,21069.3,-4569.53,849.693
0.264,-21619.6,-10317.7,407.445,21059.4,-4630.3,854.052
0.265,-21664.9,-10314.2,455.575,21029.2,-4534.68,897.006
0.266,-21772.4,-10445.1,471.357,21166.8,-4576.83,942.308
0.267,-21653.7,-10362.5,480.8,21158.2,-4621.11,896.605
0.268,-21557.7,-10299.1,474.526,21177.2,-4516.38,910.094
0.269,-21537.6,-10295.1,487.336,21126.2,-4491.49,886.293
0.27,-21649.3,-10254.8,492.96,20855.5,-4508.02,877.888
0.271,-21712.4,-10279.2,456.32,20912.6,-4510.54,948.301
0.272,-21693.9,-10312.6,440.307,21001.3,-4571.33,984.405
0.273,-21788.9,-10343.4,480.325,21073.6,-4482.7,894.612
0.274,-21752.1,-10199.2,549.279,21070.6,-4375.41,831.239
0.275,-21815.6,-10178.1,570.457,20972.9,-4396.26,873.59
0.276,-21656.1,-10342,534.56,21068.3,-4416.51,913.22
0.277,-21431.6,-10348.1,440.517,21204,-4593.92,963.817
0.278,-21475.3,-10294.5,489.383,21197.4,-4558.38,924.372
0.279,-21552.8,-10366.4,566.551,21032.9,-4543.77,879.469
0.28,-21637.3,-10363.6,543.497,21039.4,-4630.87,919.373
0.281,-21612.9,-10191.9,508.305,21060.1,-4747.44,959.266
0.282,-21538.7,-10278,484.924,20954.5,-4727.56,953.977
0.283,-21723.7,-10256,471.153,21074.3,-4564.55,945.905
0.284,-21677.2,-10198.1,496.765,21077.1,-4438.46,930.653
0.285,-21598.4,-10177.4,523.152,20890.3,-4349.16,878.514
0.286,-21608.2,-10229.4,510.413,20760.7,-4417.43,821.309
0.287,-21735.5,-10310.3,474.919,20777.1,-4566.19,852.715
0.288,-21727.1,-10254.2,523.279,20862.9,-4685,925.72
0.289,-21760.8,-10173,571.048,20908.4,-4708.12,893.033
0.29,-21790.7,-10231.9,525.303,20974.7,-4675.55,873.63
0.291,-21546.1,-10277.4,525.292,21013.7,-4470.36,909.268
0.292,-21593.9,-10224.9,547.613,20992,-4249.21,918.834
0.293,-21473.9,-10202,553.091,20815.1,-4385.94,959.564
0.294,-21465.5,-10231,527.1,20880.6,-4492.37,994.307
0.295,-21661.9,-10240,493.857,21033.7,-4577.52,950.001
0.296,-21544.4,-10057.9,486.777,20998.4,-4559.01,898.21
0.297,-21565.3,-10105.1,496.221,20883.1,-4526.55,879.909
0.298,-21535,-10258.2,466.456,20838.2,-4571.37,861.346
0.299,-21501.5,-10191.4,502.278,20901.4,-4532.15,898.94
0.3,-21583.2,-10206.8,543.814,20927.8,-4472.97,924.563
0.301,-21458.8,-10170.2,535.119,20950.5,-4432.05,848.202
0.302,-21544.2,-10111.8,520.586,20792.9,-4363.87,792.578
0.303,-21736.3,-10085.5,506.105,20677.9,-4321.29,847.136
0.304,-21617,-10133.4,530.309,20764.8,-4375.02,981.315
0.305,-21538.7,-10197.2,544.123,20738.6,-4350.39,965.235
0.306,-21537.3,-10151.9,555.378,20853.7,-4338.03,935.053
0.307,-21514.3,-10068,592.382,21008.7,-4418.93,926.629
0.308,-21522.3,-10123.1,609.726,21055.4,-4486.24,895.175
0.309,-21562,-10041.9,547.567,20939.7,-4362.1,872.917
0.31,-21576.8,-10061.1,485.609,20810.4,-4250.32,789.784
0.311,-21602.1,-10028.3,533.492,20683.9,-4335.07,841.274
0.312,-21608.1,-9980.97,561.818,20864.7,-4378.52,918.504
0.313,-21464.2,-10034.3,595.18,20911.5,-4358.18,868.656
0.314,-21445.5,-9986.58,557.234,20836.7,-4450.92,792.642
0.315,-21460.1,-9923.71,546.369,20854.8,-4362.88,777.287
